ChIN,Annotation1,Annotation2,ID
3,Zm00001d032035,Zm00001d032036,3708
3,Zm00001d032035,Zm00001d032036,3709
7,Zm00001d032044,Zm00001d032045,3710
3,Zm00001d032044,Zm00001d032045,3711
5,Zm00001d032058,Zm00001d032060,3712
3,Zm00001d032060,Zm00001d032068,3713
3,Zm00001d032060,Zm00001d032069,3714
3,Zm00001d032060,Zm00001d032069,3715
3,Zm00001d032060,Zm00001d032066,3716
3,Zm00001d032060,Zm00001d032066,3717
10,Zm00001d032060,Zm00001d032068,3718
10,Zm00001d032060,Zm00001d032069,3719
3,Zm00001d032060,Zm00001d032068,3720
3,Zm00001d032060,Zm00001d032069,3721
16,Zm00001d032066,Zm00001d032068,3722
16,Zm00001d032066,Zm00001d032069,3723
8,Zm00001d032101,Zm00001d032102,3724
3,Zm00001d032101,Zm00001d032102,3725
3,Zm00001d032101,Zm00001d032102,3726
3,Zm00001d032101,Zm00001d032102,3727
3,Zm00001d032101,Zm00001d032102,3728
3,Zm00001d032102,Zm00001d008370,3729
3,Zm00001d032102,Zm00001d032111,3730
3,Zm00001d032109,Zm00001d032111,3731
4,Zm00001d032115,Zm00001d022907,3732
3,Zm00001d032133,Zm00001d035033,3733
3,Zm00001d032134,Zm00001d035033,3734
3,Zm00001d032138,Zm00001d032140,3735
3,Zm00001d032138,Zm00001d032141,3736
3,Zm00001d032138,Zm00001d032142,3737
3,Zm00001d032139,Zm00001d032140,3738
3,Zm00001d032139,Zm00001d032141,3739
3,Zm00001d032139,Zm00001d032142,3740
12,Zm00001d032146,Zm00001d032148,3741
3,Zm00001d032148,Zm00001d032152,3742
3,Zm00001d032148,Zm00001d032152,3743
3,Zm00001d032148,Zm00001d032153,3744
23,Zm00001d032152,Zm00001d032155,3745
8,Zm00001d032152,Zm00001d032153,3746
83,Zm00001d032153,Zm00001d032156,3747
83,Zm00001d032154,Zm00001d032156,3748
111,Zm00001d032153,Zm00001d032156,3749
111,Zm00001d032154,Zm00001d032156,3750
3,Zm00001d032153,Zm00001d032155,3751
15,Zm00001d032154,Zm00001d032156,3752
34,Zm00001d032155,Zm00001d032156,3753
3,Zm00001d032155,Zm00001d032156,3754
4,Zm00001d032155,Zm00001d032156,3755
3,Zm00001d032156,Zm00001d032158,3756
43,Zm00001d032157,Zm00001d032158,3757
3,Zm00001d032162,Zm00001d032165,3758
9,Zm00001d032162,Zm00001d032163,3759
7,Zm00001d032162,Zm00001d032163,3760
8,Zm00001d032163,Zm00001d032165,3761
4,Zm00001d032170,Zm00001d032172,3762
3,Zm00001d032172,Zm00001d032176,3763
49,Zm00001d022910,Zm00001d032175,3764
49,Zm00001d022911,Zm00001d032175,3765
49,Zm00001d022910,Zm00001d032176,3766
49,Zm00001d022911,Zm00001d032176,3767
5,Zm00001d022910,Zm00001d032175,3768
5,Zm00001d022911,Zm00001d032175,3769
32,Zm00001d032180,Zm00001d032183,3770
32,Zm00001d032181,Zm00001d032183,3771
32,Zm00001d032182,Zm00001d032183,3772
9,Zm00001d032180,Zm00001d032183,3773
9,Zm00001d032181,Zm00001d032183,3774
9,Zm00001d032180,Zm00001d032184,3775
9,Zm00001d032181,Zm00001d032184,3776
3,Zm00001d032180,ENSRNA049440629,3777
3,Zm00001d032181,ENSRNA049440629,3778
3,Zm00001d032180,Zm00001d042878,3779
3,Zm00001d032181,Zm00001d042878,3780
3,Zm00001d032180,Zm00001d042879,3781
3,Zm00001d032181,Zm00001d042879,3782
3,Zm00001d032182,Zm00001d032183,3783
3,Zm00001d032183,Zm00001d032185,3784
8,Zm00001d032183,Zm00001d032185,3785
8,Zm00001d032183,Zm00001d032186,3786
6,Zm00001d032185,Zm00001d032187,3787
3,Zm00001d032186,Zm00001d032188,3788
8,Zm00001d032186,Zm00001d032188,3789
8,Zm00001d032187,Zm00001d032188,3790
12,Zm00001d032187,Zm00001d032188,3791
6,Zm00001d032187,Zm00001d032188,3792
4,Zm00001d032187,Zm00001d032188,3793
7,Zm00001d032195,Zm00001d032197,3794
7,Zm00001d032196,Zm00001d032197,3795
10,Zm00001d032195,Zm00001d032197,3796
10,Zm00001d032196,Zm00001d032197,3797
4,Zm00001d032195,Zm00001d032197,3798
4,Zm00001d032196,Zm00001d032197,3799
5,Zm00001d032197,Zm00001d032198,3800
4,Zm00001d032197,Zm00001d032198,3801
3,Zm00001d032208,Zm00001d032209,3802
4,Zm00001d032209,Zm00001d032215,3803
3,Zm00001d032209,Zm00001d032212,3804
3,Zm00001d032221,Zm00001d032223,3805
3,Zm00001d032221,Zm00001d032222,3806
4,Zm00001d032224,Zm00001d032226,3807
3,Zm00001d032224,Zm00001d032226,3808
3,Zm00001d032225,Zm00001d032226,3809
52,Zm00001d032226,Zm00001d032229,3810
104,Zm00001d032226,Zm00001d032229,3811
15,Zm00001d032226,Zm00001d032227,3812
3,Zm00001d032226,Zm00001d032229,3813
4,Zm00001d032230,Zm00001d032231,3814
7,Zm00001d032230,Zm00001d032231,3815
16,Zm00001d032230,Zm00001d032231,3816
23,Zm00001d032230,Zm00001d032231,3817
5,Zm00001d032231,Zm00001d032233,3818
4,Zm00001d032231,Zm00001d032232,3819
3,Zm00001d032231,Zm00001d032234,3820
4,Zm00001d032231,Zm00001d032232,3821
3,Zm00001d032231,Zm00001d032233,3822
4,Zm00001d032232,Zm00001d032233,3823
10,Zm00001d032232,Zm00001d032233,3824
3,Zm00001d032232,Zm00001d032234,3825
5,Zm00001d032238,Zm00001d032239,3826
3,Zm00001d032239,Zm00001d032240,3827
9,Zm00001d032239,Zm00001d032240,3828
4,Zm00001d032239,Zm00001d032240,3829
4,Zm00001d032239,Zm00001d032240,3830
3,Zm00001d032244,Zm00001d032245,3831
3,Zm00001d032245,Zm00001d032249,3832
3,Zm00001d032249,Zm00001d032250,3833
6,Zm00001d032250,Zm00001d032253,3834
4,Zm00001d032265,Zm00001d032266,3835
5,Zm00001d032265,Zm00001d032267,3836
3,Zm00001d032267,Zm00001d032272,3837
12,Zm00001d032267,Zm00001d032268,3838
27,Zm00001d032268,Zm00001d032270,3839
8,Zm00001d032268,Zm00001d032271,3840
4,Zm00001d032268,Zm00001d032272,3841
207,Zm00001d032269,Zm00001d032271,3842
207,Zm00001d032270,Zm00001d032271,3843
207,Zm00001d032271,Zm00001d032271,3844
207,Zm00001d032269,Zm00001d032272,3845
207,Zm00001d032270,Zm00001d032272,3846
207,Zm00001d032271,Zm00001d032272,3847
4,Zm00001d032269,Zm00001d032272,3848
19,Zm00001d032270,Zm00001d032272,3849
57,Zm00001d032270,Zm00001d032271,3850
57,Zm00001d032270,Zm00001d032272,3851
3,Zm00001d032272,Zm00001d032275,3852
3,Zm00001d032279,Zm00001d032280,3853
3,Zm00001d032279,Zm00001d032300,3854
36,Zm00001d022918,Zm00001d032293,3855
36,Zm00001d022919,Zm00001d032293,3856
36,Zm00001d032292,Zm00001d032293,3857
3,Zm00001d022918,Zm00001d032293,3858
3,Zm00001d022919,Zm00001d032293,3859
3,Zm00001d032292,Zm00001d032293,3860
3,Zm00001d022918,Zm00001d032295,3861
3,Zm00001d022919,Zm00001d032295,3862
3,Zm00001d032292,Zm00001d032295,3863
8,Zm00001d022918,Zm00001d032293,3864
8,Zm00001d022919,Zm00001d032293,3865
8,Zm00001d032292,Zm00001d032293,3866
4,Zm00001d032293,Zm00001d032295,3867
3,Zm00001d032293,Zm00001d003463,3868
5,Zm00001d032293,Zm00001d032295,3869
4,Zm00001d032308,Zm00001d022920,3870
4,Zm00001d032310,Zm00001d022920,3871
6,Zm00001d032310,Zm00001d022920,3872
3,Zm00001d032311,Zm00001d032312,3873
3,Zm00001d032311,Zm00001d032312,3874
3,Zm00001d032313,Zm00001d032316,3875
3,Zm00001d032324,Zm00001d032326,3876
33,Zm00001d032326,Zm00001d032327,3877
33,Zm00001d032326,Zm00001d032328,3878
9,Zm00001d032327,Zm00001d032328,3879
4,Zm00001d032334,Zm00001d032335,3880
3,Zm00001d032346,ENSRNA049476994,3881
3,Zm00001d032346,Zm00001d032347,3882
3,Zm00001d022923,Zm00001d032361,3883
3,Zm00001d032350,Zm00001d032361,3884
40,Zm00001d032354,Zm00001d032353,3885
3,Zm00001d032353,Zm00001d032357,3886
3,Zm00001d032353,Zm00001d032356,3887
4,Zm00001d032356,Zm00001d032359,3888
4,Zm00001d032356,Zm00001d032357,3889
5,Zm00001d032356,Zm00001d032358,3890
3,Zm00001d032358,Zm00001d032359,3891
38,Zm00001d032359,Zm00001d032361,3892
3,Zm00001d032359,Zm00001d032361,3893
3,Zm00001d032359,Zm00001d032362,3894
9,Zm00001d032361,Zm00001d032362,3895
4,Zm00001d032361,Zm00001d032363,3896
8,Zm00001d032361,Zm00001d032362,3897
3,Zm00001d032361,Zm00001d038671,3898
4,Zm00001d032361,Zm00001d032362,3899
5,Zm00001d032361,Zm00001d032362,3900
41,Zm00001d032361,Zm00001d032362,3901
56,Zm00001d032362,Zm00001d032363,3902
39,Zm00001d032362,Zm00001d032363,3903
3,Zm00001d032362,Zm00001d022924,3904
5,Zm00001d032363,Zm00001d032366,3905
3,Zm00001d032370,Zm00001d032379,3906
3,Zm00001d032371,Zm00001d032379,3907
3,Zm00001d032370,Zm00001d022924,3908
3,Zm00001d032371,Zm00001d022924,3909
42,Zm00001d032370,Zm00001d034990,3910
42,Zm00001d032371,Zm00001d034990,3911
42,Zm00001d032370,Zm00001d034991,3912
42,Zm00001d032371,Zm00001d034991,3913
44,Zm00001d032370,Zm00001d034991,3914
44,Zm00001d032371,Zm00001d034991,3915
44,Zm00001d032370,Zm00001d034992,3916
44,Zm00001d032371,Zm00001d034992,3917
3,Zm00001d032370,Zm00001d034990,3918
3,Zm00001d032371,Zm00001d034990,3919
3,Zm00001d032370,Zm00001d034991,3920
3,Zm00001d032371,Zm00001d034991,3921
74,Zm00001d022924,Zm00001d032373,3922
3,Zm00001d032375,Zm00001d032377,3923
16,Zm00001d032376,Zm00001d032379,3924
3,Zm00001d032376,Zm00001d032377,3925
6,Zm00001d032376,Zm00001d032377,3926
55,Zm00001d032377,Zm00001d032379,3927
3,Zm00001d032377,Zm00001d032379,3928
51,Zm00001d032380,Zm00001d032383,3929
10,Zm00001d032384,Zm00001d032385,3930
124,Zm00001d032400,Zm00001d032401,3931
124,Zm00001d032400,Zm00001d032402,3932
4,Zm00001d032400,Zm00001d032401,3933
3,Zm00001d032401,Zm00001d032402,3934
9,Zm00001d032418,Zm00001d032419,3935
3,Zm00001d032418,Zm00001d032420,3936
22,Zm00001d032420,Zm00001d032422,3937
22,Zm00001d032420,Zm00001d032423,3938
12,Zm00001d032420,Zm00001d032427,3939
19,Zm00001d032420,Zm00001d032422,3940
19,Zm00001d032420,Zm00001d032423,3941
5,Zm00001d032420,Zm00001d032424,3942
4,Zm00001d032422,Zm00001d032424,3943
4,Zm00001d032423,Zm00001d032424,3944
3,Zm00001d032422,Zm00001d032427,3945
3,Zm00001d032423,Zm00001d032427,3946
3,Zm00001d032422,Zm00001d032427,3947
3,Zm00001d032423,Zm00001d032427,3948
3,Zm00001d032427,Zm00001d032428,3949
4,Zm00001d032434,Zm00001d005481,3950
3,Zm00001d032434,Zm00001d032439,3951
7,Zm00001d032434,Zm00001d032437,3952
7,Zm00001d032435,Zm00001d032439,3953
7,Zm00001d032436,Zm00001d032439,3954
11,Zm00001d032437,Zm00001d032439,3955
6,Zm00001d032438,Zm00001d032439,3956
5,Zm00001d032438,Zm00001d032439,3957
101,Zm00001d032439,Zm00001d032440,3958
107,Zm00001d032439,Zm00001d032440,3959
144,Zm00001d032440,Zm00001d032441,3960
144,Zm00001d032440,Zm00001d032442,3961
123,Zm00001d032440,Zm00001d032441,3962
123,Zm00001d032440,Zm00001d032442,3963
9,Zm00001d032441,Zm00001d032443,3964
9,Zm00001d032442,Zm00001d032443,3965
3,Zm00001d032457,Zm00001d032458,3966
3,Zm00001d032457,Zm00001d032458,3967
3,Zm00001d032457,Zm00001d032460,3968
3,Zm00001d032458,Zm00001d032459,3969
4,Zm00001d032458,Zm00001d032459,3970
3,Zm00001d032458,Zm00001d032459,3971
3,Zm00001d032458,Zm00001d032459,3972
5,Zm00001d032458,Zm00001d032460,3973
3,Zm00001d032458,Zm00001d022926,3974
3,Zm00001d032458,Zm00001d032459,3975
3,Zm00001d032458,Zm00001d022926,3976
5,Zm00001d032465,Zm00001d032467,3977
3,Zm00001d032470,Zm00001d032471,3978
27,Zm00001d032470,Zm00001d032471,3979
45,Zm00001d032470,Zm00001d032471,3980
5,Zm00001d032471,Zm00001d032472,3981
3,Zm00001d032473,Zm00001d032475,3982
3,Zm00001d032473,Zm00001d032475,3983
19,Zm00001d032480,Zm00001d032485,3984
5,Zm00001d032485,Zm00001d032495,3985
4,Zm00001d032485,Zm00001d006587,3986
6,Zm00001d032485,Zm00001d032494,3987
6,Zm00001d032485,Zm00001d032495,3988
5,Zm00001d032485,Zm00001d032495,3989
34,Zm00001d032494,Zm00001d032497,3990
34,Zm00001d032495,Zm00001d032497,3991
34,Zm00001d032496,Zm00001d032497,3992
34,Zm00001d032494,Zm00001d032498,3993
34,Zm00001d032495,Zm00001d032498,3994
34,Zm00001d032496,Zm00001d032498,3995
38,Zm00001d032495,Zm00001d032497,3996
38,Zm00001d032496,Zm00001d032497,3997
38,Zm00001d032495,Zm00001d032498,3998
38,Zm00001d032496,Zm00001d032498,3999
115,Zm00001d032497,Zm00001d032499,4000
115,Zm00001d032498,Zm00001d032499,4001
5,Zm00001d032497,Zm00001d032499,4002
5,Zm00001d032498,Zm00001d032499,4003
3,Zm00001d032497,Zm00001d032500,4004
3,Zm00001d032498,Zm00001d032500,4005
3,Zm00001d032497,Zm00001d032500,4006
3,Zm00001d032498,Zm00001d032500,4007
49,Zm00001d032499,Zm00001d032500,4008
13,Zm00001d032499,Zm00001d032500,4009
3,Zm00001d032501,Zm00001d032503,4010
5,Zm00001d032501,Zm00001d032503,4011
5,Zm00001d032501,Zm00001d032503,4012
3,Zm00001d032506,Zm00001d032507,4013
3,Zm00001d032507,Zm00001d032510,4014
4,Zm00001d032507,Zm00001d002822,4015
54,Zm00001d032507,Zm00001d032508,4016
3,Zm00001d032508,Zm00001d032510,4017
11,Zm00001d032510,Zm00001d032515,4018
11,Zm00001d032510,Zm00001d032516,4019
3,Zm00001d032510,Zm00001d032511,4020
3,Zm00001d032510,Zm00001d032511,4021
5,Zm00001d032515,Zm00001d032517,4022
5,Zm00001d032516,Zm00001d032517,4023
10,Zm00001d032515,Zm00001d032517,4024
10,Zm00001d032516,Zm00001d032517,4025
4,Zm00001d032515,Zm00001d032518,4026
4,Zm00001d032516,Zm00001d032518,4027
32,Zm00001d032516,Zm00001d032517,4028
32,Zm00001d032516,Zm00001d032518,4029
5,Zm00001d032529,Zm00001d032530,4030
8,Zm00001d032529,Zm00001d032530,4031
3,Zm00001d032529,ENSRNA049476973,4032
10,Zm00001d032529,Zm00001d032530,4033
8,Zm00001d032529,Zm00001d032531,4034
4,Zm00001d032530,Zm00001d032531,4035
5,Zm00001d032530,Zm00001d032531,4036
4,Zm00001d032531,Zm00001d032532,4037
112,ENSRNA049476973,ENSRNA049476978,4038
112,ENSRNA049476973,Zm00001d032532,4039
12,ENSRNA049476973,Zm00001d032532,4040
3,ENSRNA049476973,Zm00001d032532,4041
78,ENSRNA049476973,Zm00001d032532,4042
4,Zm00001d032532,Zm00001d022929,4043
4,Zm00001d032532,Zm00001d032533,4044
3,Zm00001d032532,Zm00001d032536,4045
5,Zm00001d032532,Zm00001d022929,4046
5,Zm00001d032532,Zm00001d032533,4047
5,ENSRNA049476978,Zm00001d022929,4048
5,ENSRNA049476978,Zm00001d032533,4049
6,Zm00001d032536,Zm00001d032537,4050
4,Zm00001d032536,Zm00001d032539,4051
3,Zm00001d032543,Zm00001d011578,4052
3,Zm00001d032543,Zm00001d032546,4053
8,ENSRNA049438546,ENSRNA049439367,4054
8,Zm00001d032549,ENSRNA049439367,4055
8,ENSRNA049438546,Zm00001d032551,4056
8,Zm00001d032549,Zm00001d032551,4057
4,ENSRNA049438546,Zm00001d032552,4058
4,Zm00001d032549,Zm00001d032552,4059
3,ENSRNA049438546,Zm00001d032552,4060
3,Zm00001d032549,Zm00001d032552,4061
18,ENSRNA049439367,Zm00001d032552,4062
18,Zm00001d032551,Zm00001d032552,4063
4,ENSRNA049439367,Zm00001d032552,4064
4,Zm00001d032551,Zm00001d032552,4065
4,Zm00001d032552,Zm00001d032554,4066
3,Zm00001d032552,Zm00001d032554,4067
4,Zm00001d032553,Zm00001d032554,4068
4,Zm00001d032556,ENSRNA049438552,4069
4,Zm00001d032556,Zm00001d032559,4070
54,ENSRNA049438552,Zm00001d022932,4071
54,Zm00001d032559,Zm00001d022932,4072
54,Zm00001d032560,Zm00001d022932,4073
54,Zm00001d032561,Zm00001d022932,4074
54,ENSRNA049438552,Zm00001d022933,4075
54,Zm00001d032559,Zm00001d022933,4076
54,Zm00001d032560,Zm00001d022933,4077
54,Zm00001d032561,Zm00001d022933,4078
54,ENSRNA049438552,Zm00001d022934,4079
54,Zm00001d032559,Zm00001d022934,4080
54,Zm00001d032560,Zm00001d022934,4081
54,Zm00001d032561,Zm00001d022934,4082
30,ENSRNA049438552,Zm00001d022932,4083
30,Zm00001d032559,Zm00001d022932,4084
30,ENSRNA049438552,Zm00001d022933,4085
30,Zm00001d032559,Zm00001d022933,4086
30,ENSRNA049438552,Zm00001d022934,4087
30,Zm00001d032559,Zm00001d022934,4088
3,Zm00001d032563,Zm00001d032564,4089
7,Zm00001d032567,Zm00001d032571,4090
10,Zm00001d032567,Zm00001d032571,4091
3,Zm00001d032571,Zm00001d032575,4092
3,Zm00001d032571,Zm00001d032573,4093
13,Zm00001d032572,Zm00001d032573,4094
5,Zm00001d032572,Zm00001d032573,4095
3,Zm00001d032572,Zm00001d032573,4096
10,Zm00001d032575,Zm00001d022935,4097
10,Zm00001d032575,Zm00001d032576,4098
3,Zm00001d032575,Zm00001d022935,4099
4,Zm00001d032582,Zm00001d032587,4100
8,Zm00001d032588,Zm00001d032591,4101
9,Zm00001d032597,Zm00001d032598,4102
13,Zm00001d032598,Zm00001d032599,4103
5,Zm00001d032598,Zm00001d032599,4104
10,Zm00001d032598,Zm00001d032600,4105
4,Zm00001d032598,Zm00001d032600,4106
38,Zm00001d032599,Zm00001d032600,4107
17,Zm00001d032601,Zm00001d032603,4108
4,Zm00001d032601,Zm00001d032604,4109
45,Zm00001d032603,Zm00001d032604,4110
10,Zm00001d032603,Zm00001d032604,4111
16,Zm00001d032604,Zm00001d032605,4112
3,Zm00001d032604,Zm00001d032605,4113
4,Zm00001d032605,Zm00001d032606,4114
5,Zm00001d032605,Zm00001d032608,4115
8,Zm00001d032605,Zm00001d032606,4116
3,Zm00001d032605,Zm00001d032606,4117
5,Zm00001d032605,Zm00001d032606,4118
7,Zm00001d032606,Zm00001d032609,4119
9,Zm00001d032606,Zm00001d032608,4120
59,Zm00001d032608,Zm00001d032609,4121
4,Zm00001d032608,Zm00001d032609,4122
3,Zm00001d032609,Zm00001d032614,4123
3,Zm00001d032609,Zm00001d032615,4124
6,Zm00001d032609,Zm00001d032613,4125
3,Zm00001d032610,Zm00001d032613,4126
3,Zm00001d032613,Zm00001d032614,4127
3,Zm00001d032613,Zm00001d032615,4128
4,Zm00001d032613,Zm00001d032614,4129
4,Zm00001d032613,Zm00001d032615,4130
34,Zm00001d032614,Zm00001d032616,4131
34,Zm00001d032615,Zm00001d032616,4132
34,Zm00001d032614,Zm00001d032617,4133
34,Zm00001d032615,Zm00001d032617,4134
5,Zm00001d032614,Zm00001d032616,4135
5,Zm00001d032615,Zm00001d032616,4136
15,Zm00001d032614,Zm00001d032616,4137
15,Zm00001d032615,Zm00001d032616,4138
15,Zm00001d032614,Zm00001d032617,4139
15,Zm00001d032615,Zm00001d032617,4140
13,Zm00001d032614,Zm00001d032617,4141
13,Zm00001d032615,Zm00001d032617,4142
3,Zm00001d032616,Zm00001d032618,4143
3,Zm00001d032616,Zm00001d032625,4144
3,Zm00001d032617,Zm00001d032620,4145
3,Zm00001d032618,Zm00001d032620,4146
4,Zm00001d032626,Zm00001d032628,4147
3,Zm00001d032646,Zm00001d032650,4148
4,Zm00001d032648,Zm00001d032652,4149
4,Zm00001d032649,Zm00001d032652,4150
3,Zm00001d032650,Zm00001d032651,4151
3,Zm00001d032650,Zm00001d032654,4152
4,Zm00001d032651,Zm00001d032653,4153
4,Zm00001d032652,Zm00001d032654,4154
3,Zm00001d032652,Zm00001d032654,4155
4,Zm00001d032659,Zm00001d032662,4156
9,Zm00001d032659,Zm00001d032661,4157
3,Zm00001d032659,Zm00001d032661,4158
3,Zm00001d032659,Zm00001d032662,4159
56,Zm00001d032661,Zm00001d032663,4160
56,Zm00001d032662,Zm00001d032663,4161
3,Zm00001d032661,Zm00001d010715,4162
3,Zm00001d032667,Zm00001d032671,4163
3,Zm00001d032668,Zm00001d032671,4164
3,Zm00001d032667,Zm00001d032671,4165
3,Zm00001d032668,Zm00001d032671,4166
3,Zm00001d032667,Zm00001d032672,4167
3,Zm00001d032668,Zm00001d032672,4168
3,Zm00001d032667,Zm00001d032670,4169
3,Zm00001d032668,Zm00001d032670,4170
3,Zm00001d032667,Zm00001d032670,4171
3,Zm00001d032668,Zm00001d032670,4172
4,Zm00001d032667,Zm00001d032670,4173
4,Zm00001d032668,Zm00001d032670,4174
3,Zm00001d032667,Zm00001d032672,4175
3,Zm00001d032668,Zm00001d032672,4176
5,Zm00001d032667,Zm00001d032671,4177
5,Zm00001d032668,Zm00001d032671,4178
7,Zm00001d032667,Zm00001d032671,4179
7,Zm00001d032668,Zm00001d032671,4180
3,Zm00001d032667,Zm00001d032671,4181
3,Zm00001d032668,Zm00001d032671,4182
4,Zm00001d032669,Zm00001d032670,4183
3,Zm00001d032669,Zm00001d032671,4184
3,Zm00001d032669,Zm00001d032670,4185
3,Zm00001d032669,Zm00001d032679,4186
3,Zm00001d032669,Zm00001d032670,4187
11,Zm00001d032670,Zm00001d032671,4188
11,Zm00001d032670,Zm00001d032672,4189
36,Zm00001d032671,Zm00001d032672,4190
36,Zm00001d032671,Zm00001d032673,4191
3,Zm00001d032671,Zm00001d032679,4192
3,Zm00001d032673,Zm00001d032679,4193
4,Zm00001d032679,Zm00001d022939,4194
6,Zm00001d032679,Zm00001d022939,4195
7,Zm00001d032679,Zm00001d022939,4196
63,Zm00001d032685,Zm00001d032686,4197
20,Zm00001d032685,Zm00001d032686,4198
3,Zm00001d032685,Zm00001d032687,4199
3,Zm00001d032685,Zm00001d032686,4200
7,Zm00001d032686,Zm00001d032688,4201
3,Zm00001d032687,Zm00001d032688,4202
3,Zm00001d032687,Zm00001d032688,4203
5,Zm00001d032687,Zm00001d032688,4204
5,Zm00001d032688,Zm00001d032689,4205
3,Zm00001d032693,Zm00001d032694,4206
5,Zm00001d032694,Zm00001d032695,4207
4,Zm00001d032695,Zm00001d032696,4208
3,Zm00001d032703,Zm00001d032704,4209
202,Zm00001d032703,Zm00001d032704,4210
8,Zm00001d032708,Zm00001d032710,4211
8,Zm00001d032709,Zm00001d032710,4212
5,Zm00001d032708,Zm00001d032710,4213
5,Zm00001d032709,Zm00001d032710,4214
6,Zm00001d032718,Zm00001d032719,4215
3,Zm00001d032718,Zm00001d032719,4216
56,Zm00001d032724,Zm00001d032725,4217
21,Zm00001d032724,Zm00001d032725,4218
6,Zm00001d032724,Zm00001d032725,4219
5,Zm00001d032732,Zm00001d032736,4220
3,Zm00001d032736,Zm00001d001093,4221
4,Zm00001d032740,Zm00001d032743,4222
4,Zm00001d032741,Zm00001d032743,4223
5,Zm00001d032740,Zm00001d032743,4224
5,Zm00001d032741,Zm00001d032743,4225
8,Zm00001d032744,Zm00001d022940,4226
8,Zm00001d032744,Zm00001d032745,4227
4,Zm00001d032753,Zm00001d032754,4228
3,Zm00001d032753,Zm00001d032760,4229
9,Zm00001d032753,Zm00001d032754,4230
6,Zm00001d032754,Zm00001d032761,4231
12,Zm00001d032754,Zm00001d032760,4232
5,Zm00001d032773,Zm00001d032775,4233
7,Zm00001d032775,Zm00001d032777,4234
3,Zm00001d032775,Zm00001d032777,4235
24,Zm00001d032776,Zm00001d032777,4236
25,Zm00001d032776,Zm00001d032777,4237
33,Zm00001d032776,Zm00001d032777,4238
3,Zm00001d032777,Zm00001d032781,4239
3,Zm00001d032777,Zm00001d032789,4240
3,Zm00001d032777,Zm00001d032781,4241
4,Zm00001d032787,Zm00001d032788,4242
4,Zm00001d032790,Zm00001d032795,4243
3,Zm00001d032791,Zm00001d032794,4244
3,Zm00001d032807,Zm00001d032810,4245
5,Zm00001d032807,Zm00001d032810,4246
3,Zm00001d032807,Zm00001d032810,4247
10,Zm00001d032807,Zm00001d032810,4248
4,Zm00001d032807,Zm00001d032810,4249
27,Zm00001d032808,Zm00001d032810,4250
27,Zm00001d032809,Zm00001d032810,4251
21,Zm00001d032808,Zm00001d032810,4252
21,Zm00001d032809,Zm00001d032810,4253
10,Zm00001d032808,Zm00001d032810,4254
10,Zm00001d032809,Zm00001d032810,4255
4,Zm00001d032809,Zm00001d032810,4256
4,Zm00001d032811,Zm00001d032812,4257
3,Zm00001d032816,Zm00001d032815,4258
13,Zm00001d032816,Zm00001d032815,4259
40,Zm00001d032815,Zm00001d032819,4260
10,Zm00001d032828,Zm00001d022943,4261
4,Zm00001d032859,Zm00001d032866,4262
5,Zm00001d032859,Zm00001d032866,4263
5,Zm00001d032868,Zm00001d032869,4264
7,Zm00001d032868,Zm00001d032869,4265
4,Zm00001d032869,Zm00001d032870,4266
30,Zm00001d022944,Zm00001d032873,4267
15,Zm00001d022944,Zm00001d032873,4268
3,Zm00001d022944,Zm00001d032873,4269
7,Zm00001d022944,Zm00001d032873,4270
4,Zm00001d032873,Zm00001d032950,4271
12,Zm00001d032896,Zm00001d032897,4272
4,Zm00001d032896,Zm00001d032897,4273
57,Zm00001d032899,Zm00001d032900,4274
