Annotation1,Annotation2,ID
Zm00001d035318,Zm00001d035322,11963
Zm00001d035320,Zm00001d035322,11964
Zm00001d035320,Zm00001d035333,11965
Zm00001d035322,Zm00001d035329,11966
Zm00001d035322,Zm00001d035337,11967
Zm00001d035323,Zm00001d035333,11968
Zm00001d035329,Zm00001d035333,11969
Zm00001d035333,Zm00001d035336,11970
Zm00001d035333,Zm00001d035337,11971
Zm00001d035333,Zm00001d001310,11972
Zm00001d035336,Zm00001d035337,11973
Zm00001d035342,Zm00001d035429,11974
Zm00001d035356,Zm00001d035363,11975
Zm00001d035361,Zm00001d035363,11976
Zm00001d035365,Zm00001d035367,11977
Zm00001d001312,Zm00001d035377,11978
Zm00001d035389,Zm00001d035395,11979
Zm00001d035394,Zm00001d035395,11980
Zm00001d001317,Zm00001d035400,11981
Zm00001d001317,Zm00001d001318,11982
Zm00001d035401,Zm00001d035405,11983
Zm00001d035405,Zm00001d035408,11984
Zm00001d035439,Zm00001d035445,11985
Zm00001d035439,Zm00001d035441,11986
Zm00001d035440,Zm00001d035442,11987
Zm00001d035444,Zm00001d001323,11988
Zm00001d035444,Zm00001d035445,11989
Zm00001d035444,Zm00001d035450,11990
Zm00001d035445,Zm00001d035454,11991
Zm00001d035445,Zm00001d035447,11992
Zm00001d035445,Zm00001d035450,11993
Zm00001d035447,Zm00001d035450,11994
Zm00001d035454,Zm00001d035462,11995
Zm00001d035461,Zm00001d035462,11996
Zm00001d035462,Zm00001d035468,11997
Zm00001d035462,Zm00001d035470,11998
Zm00001d035462,Zm00001d035476,11999
Zm00001d035466,Zm00001d035468,12000
Zm00001d035468,Zm00001d035470,12001
Zm00001d035468,Zm00001d035473,12002
Zm00001d035468,Zm00001d035475,12003
Zm00001d035468,Zm00001d035487,12004
Zm00001d035470,Zm00001d035501,12005
Zm00001d035470,Zm00001d035473,12006
Zm00001d035470,Zm00001d035475,12007
Zm00001d035473,Zm00001d035474,12008
Zm00001d035473,Zm00001d035475,12009
Zm00001d035474,Zm00001d035475,12010
Zm00001d035475,Zm00001d035487,12011
Zm00001d035476,Zm00001d035479,12012
Zm00001d035476,Zm00001d035487,12013
Zm00001d035476,Zm00001d035501,12014
Zm00001d035480,Zm00001d035481,12015
Zm00001d035481,Zm00001d035486,12016
Zm00001d035487,Zm00001d035515,12017
Zm00001d035495,Zm00001d035501,12018
Zm00001d035498,Zm00001d035501,12019
Zm00001d035501,Zm00001d035515,12020
Zm00001d035501,Zm00001d035543,12021
Zm00001d035501,Zm00001d035503,12022
Zm00001d035501,Zm00001d035506,12023
ENSRNA049449275,Zm00001d035506,12024
ENSRNA049449275,Zm00001d035515,12025
Zm00001d035506,Zm00001d035515,12026
Zm00001d035506,Zm00001d035512,12027
Zm00001d035509,Zm00001d035515,12028
Zm00001d035509,Zm00001d035512,12029
Zm00001d035512,Zm00001d035515,12030
Zm00001d035519,Zm00001d035526,12031
Zm00001d035526,Zm00001d035540,12032
Zm00001d035527,Zm00001d035535,12033
Zm00001d035527,Zm00001d035543,12034
Zm00001d035527,Zm00001d035553,12035
Zm00001d035535,Zm00001d035540,12036
Zm00001d035540,Zm00001d035543,12037
Zm00001d035543,Zm00001d035548,12038
Zm00001d035543,Zm00001d035552,12039
Zm00001d035548,Zm00001d035552,12040
Zm00001d035553,Zm00001d035570,12041
Zm00001d035553,Zm00001d035568,12042
Zm00001d035561,Zm00001d035567,12043
Zm00001d035561,Zm00001d035562,12044
Zm00001d035567,Zm00001d035568,12045
Zm00001d035569,Zm00001d035666,12046
Zm00001d035569,Zm00001d035574,12047
Zm00001d035574,ENSRNA049449280,12048
Zm00001d035574,Zm00001d035578,12049
Zm00001d035579,Zm00001d035581,12050
Zm00001d035588,Zm00001d035589,12051
Zm00001d001330,Zm00001d035593,12052
Zm00001d035593,Zm00001d035595,12053
Zm00001d035598,Zm00001d035599,12054
Zm00001d035601,Zm00001d035608,12055
Zm00001d035608,Zm00001d035616,12056
Zm00001d035610,Zm00001d035614,12057
Zm00001d035610,Zm00001d035634,12058
Zm00001d035610,Zm00001d035616,12059
Zm00001d035612,Zm00001d035614,12060
Zm00001d035614,Zm00001d035616,12061
Zm00001d035631,Zm00001d035638,12062
Zm00001d035631,Zm00001d035634,12063
Zm00001d035634,Zm00001d035649,12064
Zm00001d035634,Zm00001d035662,12065
Zm00001d035634,Zm00001d035638,12066
Zm00001d035638,Zm00001d035646,12067
Zm00001d035638,Zm00001d035649,12068
Zm00001d035642,Zm00001d035649,12069
Zm00001d035646,Zm00001d035649,12070
Zm00001d035654,Zm00001d035659,12071
Zm00001d035657,Zm00001d035659,12072
Zm00001d035660,Zm00001d035664,12073
Zm00001d035660,Zm00001d035666,12074
Zm00001d035660,Zm00001d035679,12075
Zm00001d035664,Zm00001d035666,12076
Zm00001d035666,Zm00001d035670,12077
Zm00001d035666,Zm00001d035679,12078
Zm00001d035677,Zm00001d035679,12079
Zm00001d035682,Zm00001d001337,12080
Zm00001d035682,Zm00001d035683,12081
Zm00001d001337,Zm00001d035695,12082
Zm00001d035693,Zm00001d035695,12083
Zm00001d035693,Zm00001d035699,12084
Zm00001d035696,Zm00001d035713,12085
Zm00001d035696,Zm00001d035699,12086
Zm00001d035701,Zm00001d035713,12087
Zm00001d035713,Zm00001d035721,12088
Zm00001d035717,Zm00001d035723,12089
Zm00001d035717,Zm00001d035802,12090
Zm00001d035717,Zm00001d035721,12091
Zm00001d035721,ENSRNA049450047,12092
Zm00001d035721,Zm00001d001339,12093
Zm00001d035721,Zm00001d035723,12094
Zm00001d001339,Zm00001d035723,12095
Zm00001d035723,ENSRNA049450072,12096
ENSRNA049450072,Zm00001d035736,12097
ENSRNA049450047,Zm00001d035747,12098
Zm00001d035737,Zm00001d035741,12099
Zm00001d035741,Zm00001d035747,12100
Zm00001d035747,Zm00001d035750,12101
Zm00001d035747,Zm00001d035758,12102
Zm00001d035747,Zm00001d035764,12103
Zm00001d035747,Zm00001d035752,12104
Zm00001d035749,Zm00001d035750,12105
Zm00001d035750,Zm00001d035758,12106
Zm00001d035752,Zm00001d035762,12107
Zm00001d035752,Zm00001d035758,12108
Zm00001d035758,Zm00001d035761,12109
Zm00001d035758,Zm00001d035765,12110
Zm00001d035761,Zm00001d035764,12111
Zm00001d035762,Zm00001d035763,12112
Zm00001d035762,Zm00001d035772,12113
Zm00001d035763,Zm00001d035773,12114
Zm00001d035764,Zm00001d035844,12115
Zm00001d035765,Zm00001d035772,12116
Zm00001d035766,Zm00001d035770,12117
Zm00001d035766,Zm00001d035774,12118
Zm00001d035766,Zm00001d035767,12119
Zm00001d035767,Zm00001d035772,12120
Zm00001d035772,Zm00001d035775,12121
Zm00001d035772,Zm00001d035773,12122
Zm00001d035773,Zm00001d035774,12123
Zm00001d035775,Zm00001d035776,12124
Zm00001d035775,Zm00001d001343,12125
Zm00001d001345,Zm00001d035776,12126
Zm00001d035776,Zm00001d035783,12127
Zm00001d035783,Zm00001d035787,12128
Zm00001d035797,Zm00001d035802,12129
Zm00001d035802,Zm00001d035812,12130
Zm00001d035802,Zm00001d035817,12131
Zm00001d035812,Zm00001d035817,12132
Zm00001d035818,Zm00001d035820,12133
Zm00001d035820,Zm00001d035829,12134
Zm00001d035824,Zm00001d035832,12135
Zm00001d001351,Zm00001d001352,12136
Zm00001d035838,Zm00001d035841,12137
Zm00001d035841,Zm00001d035844,12138
Zm00001d035842,Zm00001d001352,12139
Zm00001d035842,Zm00001d035846,12140
Zm00001d035842,Zm00001d035916,12141
Zm00001d035842,Zm00001d035935,12142
Zm00001d035842,Zm00001d035844,12143
Zm00001d001352,Zm00001d035844,12144
Zm00001d001352,Zm00001d035846,12145
Zm00001d035844,Zm00001d035846,12146
Zm00001d035844,Zm00001d035862,12147
Zm00001d035844,Zm00001d035916,12148
Zm00001d035862,Zm00001d035869,12149
Zm00001d035862,Zm00001d035874,12150
Zm00001d035862,Zm00001d035872,12151
Zm00001d035862,Zm00001d035876,12152
Zm00001d035865,Zm00001d035869,12153
Zm00001d035869,Zm00001d035872,12154
Zm00001d035869,Zm00001d035874,12155
Zm00001d035869,Zm00001d035876,12156
Zm00001d035872,Zm00001d035874,12157
Zm00001d035872,Zm00001d035876,12158
Zm00001d035874,Zm00001d035876,12159
Zm00001d035876,Zm00001d035878,12160
Zm00001d035881,Zm00001d035916,12161
Zm00001d035881,Zm00001d035887,12162
Zm00001d035887,Zm00001d035915,12163
Zm00001d035890,Zm00001d035898,12164
Zm00001d035890,Zm00001d035902,12165
Zm00001d035890,Zm00001d035915,12166
Zm00001d035890,Zm00001d035903,12167
Zm00001d035899,Zm00001d035902,12168
Zm00001d035899,Zm00001d035903,12169
Zm00001d035899,Zm00001d035916,12170
Zm00001d035902,Zm00001d035903,12171
Zm00001d035907,Zm00001d035916,12172
Zm00001d035916,Zm00001d035933,12173
Zm00001d035916,Zm00001d035935,12174
Zm00001d035916,Zm00001d035965,12175
Zm00001d001355,Zm00001d035920,12176
Zm00001d001355,Zm00001d035960,12177
Zm00001d035922,Zm00001d035933,12178
Zm00001d035933,Zm00001d035948,12179
Zm00001d035934,Zm00001d035948,12180
Zm00001d035934,Zm00001d035964,12181
Zm00001d035935,Zm00001d035937,12182
Zm00001d035937,Zm00001d035948,12183
Zm00001d001357,Zm00001d035948,12184
Zm00001d035948,Zm00001d035960,12185
Zm00001d035948,Zm00001d035964,12186
Zm00001d035948,Zm00001d035973,12187
Zm00001d035948,Zm00001d035990,12188
Zm00001d035949,Zm00001d035953,12189
Zm00001d035953,Zm00001d035960,12190
Zm00001d035954,Zm00001d035960,12191
Zm00001d035957,Zm00001d035958,12192
Zm00001d035958,Zm00001d035960,12193
Zm00001d035960,Zm00001d035964,12194
Zm00001d035960,Zm00001d035973,12195
Zm00001d035965,Zm00001d035970,12196
Zm00001d035965,Zm00001d035990,12197
Zm00001d035965,Zm00001d036337,12198
Zm00001d035965,Zm00001d035973,12199
Zm00001d035970,Zm00001d035973,12200
Zm00001d035973,Zm00001d035990,12201
Zm00001d035974,Zm00001d035975,12202
Zm00001d035975,Zm00001d035990,12203
Zm00001d035989,Zm00001d035994,12204
Zm00001d035989,Zm00001d036004,12205
Zm00001d035990,Zm00001d036010,12206
Zm00001d035990,Zm00001d036014,12207
Zm00001d035990,Zm00001d036031,12208
Zm00001d035992,Zm00001d035993,12209
Zm00001d036004,Zm00001d036010,12210
Zm00001d036004,Zm00001d036013,12211
Zm00001d036010,Zm00001d036013,12212
Zm00001d036013,Zm00001d036020,12213
Zm00001d036013,Zm00001d036014,12214
Zm00001d036013,Zm00001d036018,12215
Zm00001d036014,Zm00001d036018,12216
Zm00001d036014,Zm00001d036020,12217
Zm00001d036018,Zm00001d036020,12218
Zm00001d001361,Zm00001d036020,12219
Zm00001d036023,Zm00001d036031,12220
Zm00001d001362,Zm00001d036025,12221
Zm00001d036025,Zm00001d036031,12222
Zm00001d036031,Zm00001d036035,12223
Zm00001d036031,Zm00001d036046,12224
Zm00001d036036,Zm00001d036044,12225
Zm00001d036037,Zm00001d036044,12226
Zm00001d001364,Zm00001d036044,12227
Zm00001d036044,Zm00001d036046,12228
Zm00001d036045,Zm00001d036046,12229
Zm00001d036046,Zm00001d036056,12230
Zm00001d036046,Zm00001d036176,12231
Zm00001d036051,Zm00001d036055,12232
Zm00001d036054,Zm00001d036055,12233
Zm00001d036055,Zm00001d001366,12234
Zm00001d036056,Zm00001d001369,12235
Zm00001d001366,Zm00001d001369,12236
Zm00001d036072,Zm00001d036073,12237
Zm00001d036073,Zm00001d036078,12238
Zm00001d036073,Zm00001d036079,12239
Zm00001d036073,Zm00001d036085,12240
Zm00001d036078,Zm00001d036079,12241
Zm00001d036079,Zm00001d036080,12242
Zm00001d036081,Zm00001d036084,12243
Zm00001d036085,Zm00001d036090,12244
Zm00001d036086,Zm00001d036090,12245
Zm00001d036090,Zm00001d036176,12246
Zm00001d036090,Zm00001d036197,12247
Zm00001d036090,Zm00001d036092,12248
Zm00001d036092,Zm00001d036097,12249
Zm00001d036100,Zm00001d036104,12250
Zm00001d036104,Zm00001d036108,12251
Zm00001d001375,Zm00001d036132,12252
Zm00001d036122,Zm00001d036123,12253
Zm00001d036131,Zm00001d036137,12254
Zm00001d036136,Zm00001d036137,12255
Zm00001d036137,Zm00001d036148,12256
Zm00001d036138,Zm00001d036145,12257
Zm00001d036139,Zm00001d036142,12258
Zm00001d036145,Zm00001d036148,12259
Zm00001d036148,Zm00001d036151,12260
Zm00001d036148,ENSRNA049449999,12261
Zm00001d036151,ENSRNA049449999,12262
Zm00001d036151,Zm00001d036161,12263
ENSRNA049450016,ENSRNA049449999,12264
ENSRNA049449999,Zm00001d036161,12265
Zm00001d036161,Zm00001d036165,12266
Zm00001d036161,Zm00001d036164,12267
Zm00001d036165,Zm00001d036176,12268
Zm00001d036176,Zm00001d036280,12269
Zm00001d036176,Zm00001d036387,12270
Zm00001d036177,Zm00001d036197,12271
Zm00001d036181,Zm00001d036194,12272
Zm00001d036181,Zm00001d036197,12273
Zm00001d036197,Zm00001d036200,12274
Zm00001d036197,Zm00001d036216,12275
Zm00001d036200,Zm00001d036216,12276
Zm00001d036202,Zm00001d036206,12277
Zm00001d036202,Zm00001d036205,12278
Zm00001d036206,Zm00001d036216,12279
Zm00001d036206,Zm00001d036211,12280
Zm00001d036206,Zm00001d036213,12281
Zm00001d036206,Zm00001d036214,12282
Zm00001d036213,Zm00001d036214,12283
Zm00001d036213,Zm00001d036215,12284
Zm00001d036214,Zm00001d036215,12285
Zm00001d036214,Zm00001d036222,12286
Zm00001d036215,Zm00001d036230,12287
Zm00001d036216,Zm00001d036222,12288
Zm00001d036222,Zm00001d036228,12289
Zm00001d036228,Zm00001d036230,12290
Zm00001d036230,Zm00001d036280,12291
Zm00001d036233,Zm00001d036235,12292
Zm00001d036238,Zm00001d036241,12293
Zm00001d036241,Zm00001d036245,12294
Zm00001d036241,Zm00001d036242,12295
Zm00001d036242,Zm00001d036245,12296
Zm00001d036245,Zm00001d036246,12297
Zm00001d036245,Zm00001d036247,12298
Zm00001d036246,Zm00001d036247,12299
Zm00001d036247,Zm00001d036255,12300
Zm00001d001379,Zm00001d036255,12301
Zm00001d036261,Zm00001d036262,12302
Zm00001d036266,Zm00001d036268,12303
Zm00001d036268,ENSRNA049449962,12304
ENSRNA049449962,Zm00001d036280,12305
Zm00001d036280,Zm00001d036283,12306
Zm00001d036280,Zm00001d036293,12307
Zm00001d036280,Zm00001d036296,12308
Zm00001d036285,Zm00001d036293,12309
Zm00001d036285,Zm00001d036296,12310
Zm00001d036293,Zm00001d036296,12311
Zm00001d036296,Zm00001d036300,12312
Zm00001d036296,Zm00001d036301,12313
Zm00001d036297,Zm00001d036300,12314
Zm00001d036300,Zm00001d036301,12315
Zm00001d036301,Zm00001d036305,12316
Zm00001d001382,Zm00001d036305,12317
Zm00001d036305,Zm00001d036318,12318
Zm00001d036305,Zm00001d036322,12319
Zm00001d036305,Zm00001d036337,12320
Zm00001d036318,Zm00001d036334,12321
Zm00001d036319,Zm00001d036322,12322
Zm00001d036319,Zm00001d036330,12323
Zm00001d036320,Zm00001d036331,12324
Zm00001d036322,Zm00001d036337,12325
Zm00001d036322,Zm00001d036328,12326
Zm00001d036322,Zm00001d036330,12327
Zm00001d036328,Zm00001d036331,12328
Zm00001d036328,Zm00001d036334,12329
Zm00001d036328,Zm00001d036330,12330
Zm00001d036330,Zm00001d036331,12331
Zm00001d036331,Zm00001d036334,12332
Zm00001d036337,Zm00001d036351,12333
Zm00001d036337,Zm00001d036387,12334
Zm00001d036337,Zm00001d036403,12335
Zm00001d036337,Zm00001d036431,12336
Zm00001d036340,Zm00001d036343,12337
ENSRNA049449944,Zm00001d036346,12338
Zm00001d036346,Zm00001d036351,12339
Zm00001d036351,Zm00001d036387,12340
Zm00001d036351,Zm00001d036357,12341
Zm00001d036351,Zm00001d036359,12342
Zm00001d036351,Zm00001d036361,12343
Zm00001d036357,Zm00001d036361,12344
Zm00001d036357,Zm00001d036359,12345
Zm00001d036359,Zm00001d036361,12346
Zm00001d036361,Zm00001d036382,12347
Zm00001d036361,Zm00001d036387,12348
Zm00001d036364,Zm00001d036370,12349
Zm00001d036370,Zm00001d036371,12350
Zm00001d036382,Zm00001d036387,12351
Zm00001d036388,Zm00001d036393,12352
Zm00001d036388,Zm00001d036396,12353
Zm00001d036388,Zm00001d036403,12354
Zm00001d001384,Zm00001d036393,12355
Zm00001d001384,Zm00001d036395,12356
Zm00001d036393,Zm00001d036395,12357
Zm00001d036396,Zm00001d036407,12358
Zm00001d036396,Zm00001d036400,12359
Zm00001d036396,Zm00001d036401,12360
Zm00001d036400,Zm00001d036401,12361
Zm00001d036400,Zm00001d036402,12362
Zm00001d036401,Zm00001d036402,12363
Zm00001d036403,Zm00001d036406,12364
Zm00001d036403,Zm00001d036410,12365
Zm00001d036403,Zm00001d001385,12366
Zm00001d036406,Zm00001d036410,12367
Zm00001d036410,Zm00001d036412,12368
Zm00001d001385,Zm00001d036415,12369
Zm00001d036418,Zm00001d036423,12370
Zm00001d036418,Zm00001d036428,12371
Zm00001d036420,Zm00001d036423,12372
Zm00001d036423,Zm00001d036425,12373
Zm00001d036423,Zm00001d036431,12374
Zm00001d036426,Zm00001d036429,12375
Zm00001d036429,Zm00001d036483,12376
Zm00001d036429,Zm00001d036437,12377
Zm00001d036431,Zm00001d036432,12378
Zm00001d036431,Zm00001d036454,12379
Zm00001d036432,Zm00001d036436,12380
Zm00001d036437,Zm00001d036447,12381
Zm00001d036437,Zm00001d036450,12382
Zm00001d036437,Zm00001d036439,12383
Zm00001d036437,Zm00001d036438,12384
Zm00001d036442,Zm00001d036443,12385
Zm00001d036447,Zm00001d036448,12386
Zm00001d036447,Zm00001d036449,12387
Zm00001d036448,Zm00001d036449,12388
Zm00001d036449,Zm00001d036454,12389
Zm00001d036454,Zm00001d036462,12390
Zm00001d036455,Zm00001d036460,12391
Zm00001d036462,Zm00001d036496,12392
Zm00001d001386,Zm00001d036475,12393
Zm00001d036477,Zm00001d036480,12394
Zm00001d036477,Zm00001d036481,12395
Zm00001d036477,Zm00001d036483,12396
Zm00001d036480,Zm00001d001390,12397
Zm00001d036480,Zm00001d036483,12398
Zm00001d036481,Zm00001d036496,12399
Zm00001d001390,Zm00001d036483,12400
Zm00001d001390,Zm00001d036485,12401
Zm00001d036483,Zm00001d036496,12402
Zm00001d036483,Zm00001d036507,12403
Zm00001d036484,Zm00001d036485,12404
Zm00001d036484,Zm00001d036489,12405
Zm00001d036484,Zm00001d036494,12406
Zm00001d036484,Zm00001d036490,12407
Zm00001d036484,Zm00001d036521,12408
Zm00001d036485,Zm00001d036489,12409
Zm00001d036485,Zm00001d036495,12410
Zm00001d036485,Zm00001d036491,12411
Zm00001d036494,Zm00001d036507,12412
Zm00001d036494,Zm00001d036495,12413
Zm00001d036496,Zm00001d036507,12414
Zm00001d036496,Zm00001d036515,12415
Zm00001d036496,Zm00001d036499,12416
Zm00001d036507,Zm00001d036521,12417
Zm00001d036507,Zm00001d036515,12418
Zm00001d036525,Zm00001d036547,12419
Zm00001d036525,Zm00001d036530,12420
Zm00001d036531,Zm00001d036533,12421
Zm00001d036532,Zm00001d036558,12422
Zm00001d036535,Zm00001d036541,12423
Zm00001d036535,Zm00001d036546,12424
Zm00001d036535,Zm00001d036551,12425
Zm00001d036538,Zm00001d036541,12426
Zm00001d036541,Zm00001d036551,12427
Zm00001d036543,Zm00001d036546,12428
Zm00001d036547,Zm00001d036558,12429
Zm00001d036551,Zm00001d036557,12430
Zm00001d036551,Zm00001d036560,12431
Zm00001d036551,Zm00001d036563,12432
Zm00001d036553,Zm00001d036631,12433
Zm00001d036557,Zm00001d036560,12434
Zm00001d036557,Zm00001d036564,12435
Zm00001d036558,Zm00001d036563,12436
Zm00001d036558,Zm00001d036610,12437
Zm00001d036560,Zm00001d036563,12438
Zm00001d036560,Zm00001d036564,12439
Zm00001d036564,Zm00001d036565,12440
Zm00001d036564,Zm00001d036570,12441
Zm00001d036564,Zm00001d036567,12442
Zm00001d036565,Zm00001d036567,12443
Zm00001d036565,Zm00001d036570,12444
Zm00001d036571,Zm00001d036574,12445
Zm00001d036571,Zm00001d036579,12446
Zm00001d036579,Zm00001d036583,12447
Zm00001d036583,Zm00001d036636,12448
Zm00001d036583,Zm00001d036595,12449
Zm00001d036583,Zm00001d036589,12450
Zm00001d036595,Zm00001d036598,12451
Zm00001d036595,Zm00001d036610,12452
Zm00001d036598,Zm00001d036601,12453
Zm00001d036610,Zm00001d036648,12454
Zm00001d036611,Zm00001d036622,12455
Zm00001d036611,Zm00001d036631,12456
Zm00001d036611,Zm00001d036637,12457
Zm00001d036613,Zm00001d001398,12458
Zm00001d036615,Zm00001d036622,12459
Zm00001d036615,Zm00001d036624,12460
Zm00001d036617,Zm00001d036620,12461
Zm00001d036619,Zm00001d036620,12462
Zm00001d036620,Zm00001d036629,12463
Zm00001d036622,Zm00001d036624,12464
Zm00001d036624,Zm00001d036629,12465
Zm00001d036624,Zm00001d036642,12466
Zm00001d036629,Zm00001d036637,12467
Zm00001d036629,Zm00001d036642,12468
Zm00001d036631,Zm00001d036632,12469
Zm00001d036632,Zm00001d036635,12470
Zm00001d036632,Zm00001d036642,12471
Zm00001d036637,Zm00001d036641,12472
Zm00001d036637,Zm00001d036648,12473
Zm00001d036637,Zm00001d036657,12474
Zm00001d036642,Zm00001d036647,12475
Zm00001d036642,Zm00001d036657,12476
Zm00001d036643,Zm00001d036646,12477
Zm00001d036646,Zm00001d036647,12478
Zm00001d036647,Zm00001d036657,12479
Zm00001d036648,Zm00001d036650,12480
Zm00001d036650,Zm00001d036651,12481
Zm00001d001400,Zm00001d036651,12482
Zm00001d036652,Zm00001d036654,12483
Zm00001d036657,Zm00001d036673,12484
Zm00001d036657,Zm00001d036709,12485
Zm00001d036657,Zm00001d036679,12486
Zm00001d036668,Zm00001d036672,12487
Zm00001d036668,Zm00001d036679,12488
Zm00001d036673,Zm00001d036678,12489
Zm00001d036673,Zm00001d036704,12490
Zm00001d036674,Zm00001d036675,12491
Zm00001d036676,Zm00001d036678,12492
Zm00001d036679,Zm00001d036709,12493
Zm00001d036689,Zm00001d036698,12494
Zm00001d036689,Zm00001d036709,12495
Zm00001d036689,Zm00001d036690,12496
Zm00001d036689,Zm00001d036691,12497
Zm00001d036689,Zm00001d036704,12498
Zm00001d036690,Zm00001d036692,12499
Zm00001d036700,Zm00001d036707,12500
Zm00001d036700,Zm00001d036703,12501
Zm00001d036703,Zm00001d036711,12502
Zm00001d036704,Zm00001d036707,12503
Zm00001d036704,Zm00001d036714,12504
Zm00001d036704,Zm00001d036735,12505
Zm00001d036704,Zm00001d036706,12506
Zm00001d036706,Zm00001d036707,12507
Zm00001d036707,Zm00001d036736,12508
Zm00001d036709,Zm00001d036719,12509
Zm00001d036709,Zm00001d036749,12510
Zm00001d036709,Zm00001d036798,12511
Zm00001d036709,Zm00001d036711,12512
Zm00001d036709,Zm00001d036714,12513
Zm00001d036709,Zm00001d036739,12514
