Gene,Expression
ZS01g0126900,221.802
ZS01g0127000,26.1044
ZS01g0127100,40.7687
ZS01g0127200,2.98406
ZS01g0127300,0
ZS01g0127400,9.25833
ZS01g0127500,0
ZS01g0127600,1.12587
ZS01g0127700,0
ZS01g0127800,1.57861
ZS01g0127900,0
ZS01g0128000,0
ZS01g0128100,0
ZS01g0128200,0
ZS01g0128300,0.213003
ZS01g0128400,0.187806
ZS01g0128500,8.68358
ZS01g0128600,2.17406
ZS01g0128700,0.921278
ZS01g0128800,12.154
ZS01g0128900,5.08893
ZS01g0129000,3.32676
ZS01g0129100,18.5208
ZS01g0129200,36.3569
ZS01g0129300,1.68665
ZS01g0129400,6.23013
ZS01g0129500,6.32263
ZS01g0129600,0.476412
ZS01g0129700,4.70218
ZS01g0129800,0
ZS01g0129900,4.06193
ZS01g0130000,0.196667
ZS01g0130100,0
ZS01g0130200,0
ZS01g0130300,5.64381
ZS01g0130400,0
ZS01g0130500,0
ZS01g0130600,0.087125
ZS01g0130700,84.088
ZS01g0130800,0
ZS01g0130900,0
ZS01g0131000,10.4064
ZS01g0131100,48.8665
ZS01g0131200,31.3231
ZS01g0131300,3.1314
ZS01g0131400,1.79689
ZS01g0131500,1.39068
ZS01g0131600,13.8951
ZS01g0131700,31.3505
ZS01g0131800,22.1363
ZS01g0131900,0
ZS01g0132000,14.8314
ZS01g0132100,41.4372
ZS01g0132200,0
ZS01g0132300,288.014
ZS01g0132400,1.85054
ZS01g0132500,0
ZS01g0132600,0
ZS01g0132700,0
ZS01g0132800,0
ZS01g0132900,0
ZS01g0133000,1.2028
ZS01g0133100,0.076026
ZS01g0133200,4.70623
ZS01g0143200,0.124517
ZS01g0143300,0.150147
ZS01g0143400,0.155471
ZS01g0143500,0.198263
ZS01g0143600,0
ZS01g0143700,0
ZS01g0143800,0
ZS01g0143900,0
ZS01g0144000,0
ZS01g0144100,0
ZS01g0144200,26.9415
ZS01g0144300,0
ZS01g0144400,17.3981
ZS01g0144500,26.6874
ZS01g0144600,0.0164596
ZS01g0144700,6.86393
ZS01g0144800,15.9995
ZS01g0144900,56.4558
ZS01g0145000,0
ZS01g0145100,14.9009
ZS01g0145200,293.673
ZS01g0145300,0.244463
ZS01g0145400,29.5272
ZS01g0145500,0
ZS01g0145600,0.0707415
ZS01g0145700,0
ZS01g0145800,0
ZS01g0145900,0.0361809
ZS01g0146000,0
ZS01g0146100,0.0053874
ZS01g0146200,0
ZS01g0146300,0
ZS01g0146400,0
ZS01g0146500,0
ZS01g0146600,0
ZS01g0146700,0
ZS01g0146800,0
ZS01g0146900,3.18268
ZS01g0147000,4.51836
ZS01g0147100,0.175399
ZS01g0147200,0.0151392
ZS01g0147300,12.3718
ZS01g0147400,11.8154
ZS01g0147500,33.9034
ZS01g0147600,0
ZS01g0147700,0.766688
ZS01g0147800,0.351257
ZS01g0147900,8.25188
ZS01g0148000,3.32045
ZS01g0148100,0
ZS01g0148200,0
ZS01g0148300,0
ZS01g0148400,0
ZS01g0148500,0
ZS01g0148600,0
ZS01g0148700,0
ZS01g0148800,5.08546
ZS01g0148900,12.1082
ZS01g0149000,8.07304
ZS01g0149100,0
ZS01g0149200,0
ZS01g0149300,0.231604
ZS01g0149400,1.53811
ZS01g0149500,0
ZS01g0149600,0
ZS01g0149700,0
ZS01g0149800,0
ZS01g0149900,0.00824405
ZS01g0150000,0
ZS01g0150100,0
ZS01g0150200,0
ZS01g0150300,0
ZS01g0150400,0
ZS01g0150500,0
ZS01g0150600,0
ZS01g0150700,0
ZS01g0150800,0
ZS01g0150900,0
ZS01g0151000,0
ZS01g0151100,0
ZS01g0151200,0
ZS01g0151300,0
ZS01g0151400,17.0859
ZS01g0151500,0
ZS01g0151600,1.43345
ZS01g0151700,4.28947
ZS01g0151800,0.257104
ZS01g0151900,29.2126
ZS01g0152000,0
ZS01g0152100,0
ZS01g0152200,0
ZS01g0152300,4.27539
ZS01g0152400,0
ZS01g0152500,0.0163622
ZS01g0152600,2.35179
ZS01g0152700,0.036206
ZS01g0152800,0.0825114
ZS01g0152900,0
ZS01g0153000,23.8334
ZS01g0153100,4.51877
ZS01g0153200,15.5997
ZS01g0153300,0
ZS01g0153400,8.22138
ZS01g0153500,1.32418
ZS01g0153600,0.0265748
ZS01g0153700,67.815
ZS01g0153800,91.3792
ZS01g0153900,12.234
ZS01g0154000,0
ZS01g0154100,0
ZS01g0154200,0
ZS01g0154300,0
ZS01g0154400,0.427175
ZS01g0154500,0.0372032
ZS01g0154600,0
ZS01g0154700,0
ZS01g0154800,0
ZS01g0154900,0
ZS01g0155000,0
ZS01g0155100,0
ZS01g0155200,0
ZS01g0155300,0
ZS01g0155400,6.48679
ZS01g0155500,15.9491
ZS01g0155600,0.211256
ZS01g0155700,57.1962
ZS01g0155800,14.723
ZS01g0155900,8.7939
ZS01g0156000,8.17835
ZS01g0156100,0
ZS01g0156200,158.861
ZS01g0156300,46.7118
ZS01g0156400,1.82866
ZS01g0156500,0
ZS01g0156600,9.03968
ZS01g0156700,0.152923
ZS01g0156800,0
ZS01g0156900,6.06564
ZS01g0157000,9.88361
ZS01g0157100,0
ZS01g0157200,80.5572
ZS01g0157300,1.27069
ZS01g0157400,0.933936
ZS01g0157500,4.15331
ZS01g0157600,8.09665
ZS01g0157700,0
ZS01g0157800,95.05
ZS01g0157900,66.5784
ZS01g0158000,54.7275
ZS01g0158100,1.20784
ZS01g0158200,0
ZS01g0158300,0
ZS01g0158400,0
ZS01g0158500,0.834674
ZS01g0168500,5.26278
ZS01g0168600,39.797
ZS01g0168700,3.6234
ZS01g0168800,0
ZS01g0168900,0.196739
ZS01g0169000,9.53084
ZS01g0169100,0
ZS01g0169200,0
ZS01g0169300,0.0449408
ZS01g0169400,0
ZS01g0169500,3.81034
ZS01g0169600,1.0428
ZS01g0169700,0
ZS01g0169800,0
ZS01g0169900,0
ZS01g0170000,0
ZS01g0170100,9.15219
ZS01g0170200,24.5166
ZS01g0170300,20.0898
ZS01g0170400,2.3308
ZS01g0170500,40.5651
ZS01g0170600,0
ZS01g0170700,0.830048
ZS01g0170800,13.5831
ZS01g0170900,0.387352
ZS01g0171000,5.15445
ZS01g0171100,2.8238
ZS01g0171200,0
ZS01g0171300,3.69024
ZS01g0171400,72.4313
ZS01g0171500,0
ZS01g0171600,36.8901
ZS01g0171700,0
ZS01g0171800,27.7758
ZS01g0171900,29.1107
ZS01g0172000,0
ZS01g0172100,0
ZS01g0172200,0
ZS01g0172300,0
ZS01g0172400,0
ZS01g0172500,0
ZS01g0172600,0
ZS01g0172700,0
ZS01g0172800,0
ZS01g0172900,1.15978
ZS01g0173000,0
ZS01g0173100,0
ZS01g0173200,0
ZS01g0173300,19.1309
ZS01g0173400,8.40652
ZS01g0173500,4.70635
ZS01g0173600,0
ZS01g0173700,0.0294055
ZS01g0173800,17.5642
ZS01g0173900,1.39397
ZS01g0174000,8.21945
ZS01g0174100,3.22288
ZS01g0174200,0.194411
ZS01g0174300,0
ZS01g0174400,0
ZS01g0174500,0
ZS01g0174600,0.28132
ZS01g0174700,0.179122
ZS01g0174800,0.198184
ZS01g0174900,0.701968
ZS01g0175000,0
ZS01g0175100,0
ZS01g0175200,0.0951422
ZS01g0175300,0
ZS01g0175400,0
ZS01g0175500,2.61921
ZS01g0175600,14.7156
ZS01g0175700,0
ZS01g0175800,15.264
ZS01g0175900,9.41006
ZS01g0176000,2.0856
ZS01g0176100,27.8581
ZS01g0176200,28.28
ZS01g0176300,0.114343
ZS01g0176400,0.044857
ZS01g0176500,7.77252
ZS01g0176600,8.90323
ZS01g0176700,28.2597
ZS01g0176800,5.45076
ZS01g0176900,15.1201
ZS01g0177000,11.7605
ZS01g0177100,0.133174
ZS01g0177200,0
ZS01g0177300,26.0873
ZS01g0177400,19.9004
ZS01g0177500,0
ZS01g0177600,5.46203
ZS01g0177700,18.8056
ZS01g0177800,60.2274
ZS01g0177900,0.65944
ZS01g0178000,5.18761
ZS01g0178100,3.04396
ZS01g0178200,0.503615
ZS01g0178300,85.3288
ZS01g0178400,15.1527
ZS01g0178500,26.4205
ZS01g0178600,0
ZS01g0178700,0
ZS01g0178800,3.11515
ZS01g0178900,0
ZS01g0179000,17.0795
ZS01g0179100,9.51951
ZS01g0179200,10.3474
ZS01g0179300,0
ZS01g0179400,0.0287447
ZS01g0179500,0
ZS01g0179600,0
ZS01g0179700,0.340288
ZS01g0179800,5.55748
ZS01g0179900,0
ZS01g0180000,49.3491
ZS01g0180100,0
ZS01g0180200,6.6286
ZS01g0180300,0.0470778
ZS01g0180400,0
ZS01g0180500,0
ZS01g0180600,0
ZS01g0180700,6.32888
ZS01g0180800,4.63056
ZS01g0180900,23.1204
ZS01g0181000,27.432
ZS01g0181100,18.5448
ZS01g0181200,0
ZS01g0181300,0
ZS01g0181400,0
ZS01g0181500,0
ZS01g0181600,0
ZS01g0181700,0
ZS01g0181800,1.53666
ZS01g0181900,0
ZS01g0182000,56.334
ZS01g0182100,0
ZS01g0182200,0
ZS01g0182300,19.1523
ZS01g0182400,7.47664
ZS01g0182500,0.224432
ZS01g0182600,0
ZS01g0182700,0
ZS01g0182800,12.4329
ZS01g0182900,11.0152
ZS01g0183000,0
ZS01g0183100,15.8517
ZS01g0183200,0
ZS01g0183300,0.062269
ZS01g0183400,0.0593135
ZS01g0183500,0.0337882
ZS01g0183600,0
ZS01g0183700,0
ZS01g0183800,0
ZS01g0183900,0
ZS01g0184000,0
ZS01g0184100,0
ZS01g0184200,0
ZS01g0184300,0
ZS01g0184400,0.177078
ZS01g0184500,0
ZS01g0184600,0
ZS01g0184700,0
ZS01g0184800,0
ZS01g0184900,0.0904341
ZS01g0185000,44.5951
ZS01g0185100,0
ZS01g0185200,1.15505
ZS01g0185300,10.7209
ZS01g0185400,1.25121
ZS01g0185500,99.6718
ZS01g0185600,0
ZS01g0185700,0
ZS01g0185800,42.8667
ZS01g0185900,12.4401
ZS01g0186000,0
ZS01g0186100,5.54772
ZS01g0186200,13.2391
ZS01g0186300,7.9444
ZS01g0186400,7.88314
ZS01g0186500,39.447
ZS01g0186600,2.84981
ZS01g0186700,0.341705
ZS01g0186800,0
ZS01g0186900,0
ZS01g0187000,4.13468
ZS01g0187100,10.9004
ZS01g0187200,0
ZS01g0187300,14.4488
ZS01g0187400,0
ZS01g0187500,3.69149
ZS01g0187600,4.06297
ZS01g0187700,0
ZS01g0187800,15.3486
ZS01g0187900,3.7987
ZS01g0188000,0
ZS01g0188100,0
ZS01g0188200,0
ZS01g0188300,0
ZS01g0188400,0
ZS01g0188500,0
ZS01g0188600,0
ZS01g0188700,206.26
ZS01g0188800,3.64487
ZS01g0188900,0.0262839
ZS01g0189000,140.829
ZS01g0189100,12.5616
ZS01g0189200,118.498
ZS01g0189300,4.22339
ZS01g0189400,0
ZS01g0189500,2.94643
ZS01g0189600,138.35
ZS01g0189700,33.0286
ZS01g0189800,9.39261
ZS01g0189900,14.4169
ZS01g0190000,0
ZS01g0190100,0
ZS01g0190200,0
ZS01g0190300,0
ZS01g0190400,12.207
ZS01g0190500,0.76653
ZS01g0190600,0
ZS01g0190700,14.8418
ZS01g0190800,0.502614
ZS01g0190900,0.263857
ZS01g0191000,53.5851
ZS01g0191100,0.0494747
ZS01g0191200,25.8053
ZS01g0191300,5.81934
ZS01g0191400,0
ZS01g0191500,0
ZS01g0191600,0
ZS01g0191700,0
ZS01g0191800,0
ZS01g0191900,0
ZS01g0192000,0
ZS01g0192100,0
ZS01g0192200,0
ZS01g0192300,0
ZS01g0192400,0
ZS01g0192500,0
ZS01g0192600,105.347
ZS01g0192700,1.57835
ZS01g0192800,44.0456
ZS01g0192900,28.0351
ZS01g0193000,0.0640885
ZS01g0193100,5.24815
ZS01g0193200,0.291212
ZS01g0193300,0
ZS01g0193400,0
ZS01g0193500,2.89793
ZS01g0193600,0
ZS01g0193700,0
ZS01g0193800,0
ZS01g0193900,0
ZS01g0194000,0
ZS01g0194100,1.83986
ZS01g0194200,0
ZS01g0194300,27.1206
ZS01g0194400,1.87161
ZS01g0194500,0
ZS01g0194600,0.447441
ZS01g0194700,0
ZS01g0194800,42.3758
ZS01g0194900,0
ZS01g0195000,0
ZS01g0195100,0
ZS01g0195200,0
ZS01g0195300,0
ZS01g0195400,3.33887
ZS01g0195500,11.5088
ZS01g0195600,0
ZS01g0195700,26.7407
ZS01g0195800,0
ZS01g0195900,2.82909
ZS01g0196000,0
ZS01g0196100,0.047342
ZS01g0196200,0
ZS01g0196300,0
ZS01g0196400,0.207265
ZS01g0196500,0
ZS01g0196600,1.67878
ZS01g0196700,1.94713
ZS01g0196800,0
ZS01g0196900,0
ZS01g0197000,0
ZS01g0197100,1.68379
ZS01g0197200,0
ZS01g0197300,0
ZS01g0197400,0
ZS01g0197500,0
ZS01g0197600,0
ZS01g0197700,0
ZS01g0197800,7.63306
ZS01g0197900,0
ZS01g0198000,0.398093
ZS01g0198100,0
ZS01g0198200,0.0846431
ZS01g0198300,134.645
ZS01g0198400,28.395
ZS01g0198500,4.27727
ZS01g0198600,17.1577
ZS01g0198700,0
ZS01g0198800,0
ZS01g0208800,85.5451
ZS01g0208900,0
ZS01g0209000,3.787
ZS01g0209100,29.4937
ZS01g0209200,17.7294
ZS01g0209300,0
ZS01g0209400,0
ZS01g0209500,2.84995
ZS01g0209600,0
ZS01g0209700,0.087019
ZS01g0209800,0
ZS01g0209900,0
ZS01g0210000,0
ZS01g0210100,0
ZS01g0210200,0
ZS01g0210300,51.8758
ZS01g0210400,0
ZS01g0210500,0
ZS01g0210600,0
ZS01g0210700,0
ZS01g0210800,19.3719
ZS01g0210900,38.2527
ZS01g0211000,3.26322
ZS01g0211100,36.8689
ZS01g0211200,2.88248
ZS01g0211300,0
ZS01g0211400,9.65711
ZS01g0211500,0
ZS01g0211600,0
ZS01g0211700,0
ZS01g0211800,0.433831
ZS01g0211900,0.580171
ZS01g0212000,0
ZS01g0212100,0
ZS01g0212200,0
ZS01g0212300,0
ZS01g0212400,0
ZS01g0212500,0
ZS01g0212600,0
ZS01g0212700,0.077951
ZS01g0212800,0.171444
ZS01g0212900,3.09537
ZS01g0213000,9.07363
ZS01g0213100,0
ZS01g0213200,0
ZS01g0213300,0
ZS01g0213400,0
ZS01g0213500,0
ZS01g0213600,0.051322
ZS01g0213700,1.2879
ZS01g0213800,1.71186
ZS01g0213900,1.65876
ZS01g0214000,16.252
ZS01g0214100,17.151
ZS01g0214200,0.157554
ZS01g0214300,0
ZS01g0214400,0
ZS01g0214500,0
ZS01g0214600,0
ZS01g0214700,0
ZS01g0214800,0
ZS01g0214900,78.5306
ZS01g0215000,0
ZS01g0215100,0
ZS01g0215200,0.591978
ZS01g0215300,0.726685
ZS01g0215400,3.72186
ZS01g0215500,0.24625
ZS01g0215600,28.2728
ZS01g0215700,0
ZS01g0215800,5.14194
ZS01g0215900,3.71532
ZS01g0216000,0.76166
ZS01g0216100,2.05905
ZS01g0216200,0.0933442
ZS01g0216300,1.40726
ZS01g0216400,0
ZS01g0216500,0
ZS01g0216600,0
ZS01g0216700,0
ZS01g0216800,5.24358
ZS01g0216900,0
ZS01g0217000,0
ZS01g0217100,0
ZS01g0217200,0
ZS01g0217300,0
ZS01g0217400,1.67216
ZS01g0217500,0.028169
ZS01g0217600,0
ZS01g0217700,0.0242071
ZS01g0217800,0
ZS01g0217900,0
ZS01g0218000,0
ZS01g0218100,0
ZS01g0218200,0
ZS01g0218300,0.0151863
ZS01g0218400,12.4218
ZS01g0218500,0
ZS01g0218600,3774.41
ZS01g0218700,0.0305695
ZS01g0218800,9.08094
ZS01g0218900,0.0433242
ZS01g0219000,0
ZS01g0219100,7.64078
ZS01g0219200,4.80498
ZS01g0219300,6.90447
ZS01g0219400,0.538601
ZS01g0219500,6.15756
ZS01g0219600,0.154127
ZS01g0219700,0
ZS01g0219800,0
ZS01g0219900,33.1983
ZS01g0220000,0
ZS01g0220100,0
ZS01g0220200,0
ZS01g0220300,0.0535785
ZS01g0220400,0
ZS01g0220500,13.3217
ZS01g0220600,0
ZS01g0220700,0.556793
ZS01g0220800,0
ZS01g0220900,0
ZS01g0221000,0.134929
ZS01g0231000,2.02036
ZS01g0231100,0
ZS01g0231200,5.47227
ZS01g0231300,6.80666
ZS01g0231400,1.46897
ZS01g0231500,0.17158
ZS01g0231600,1.03324
ZS01g0231700,0
ZS01g0231800,0
ZS01g0231900,0
ZS01g0232000,0
ZS01g0232100,0
ZS01g0232200,15.3768
ZS01g0232300,0
ZS01g0232400,1.11868
ZS01g0232500,0
ZS01g0232600,10.0268
ZS01g0232700,0.101475
ZS01g0232800,0
ZS01g0232900,0.7629
ZS01g0233000,17.1599
ZS01g0233100,0.64286
ZS01g0233200,41.2959
ZS01g0233300,0
ZS01g0233400,0
ZS01g0233500,0
ZS01g0233600,0
ZS01g0233700,1.99531
ZS01g0233800,214.289
ZS01g0233900,0.067165
ZS01g0234000,0
ZS01g0234100,0
ZS01g0234200,4.37173
ZS01g0234300,34.9619
ZS01g0234400,0
ZS01g0234500,0
ZS01g0234600,0
ZS01g0234700,0.340707
ZS01g0234800,12.9999
ZS01g0234900,14.1183
ZS01g0235000,0
ZS01g0235100,0
ZS01g0235200,24.959
ZS01g0235300,0.274719
ZS01g0235400,0
ZS01g0235500,19.2999
ZS01g0235600,0.0124228
ZS01g0235700,0
ZS01g0235800,0
ZS01g0235900,0
ZS01g0236000,0
ZS01g0236100,0
ZS01g0236200,0
ZS01g0236300,0
ZS01g0236400,0
ZS01g0236500,0
ZS01g0236600,8.39977
ZS01g0236700,0
ZS01g0236800,0
ZS01g0236900,0
ZS01g0237000,0.905171
ZS01g0237100,3.31498
ZS01g0237200,0
ZS01g0237300,2.79248
ZS01g0237400,0
ZS01g0237500,0
ZS01g0237600,0
ZS01g0237700,0
ZS01g0237800,0
ZS01g0237900,0
ZS01g0238000,0
ZS01g0238100,0
ZS01g0238200,0
ZS01g0238300,0
ZS01g0238400,0
ZS01g0238500,0
ZS01g0238600,0
ZS01g0238700,0
ZS01g0238800,0
ZS01g0238900,0.111299
ZS01g0239000,0
ZS01g0239100,0
ZS01g0239200,0
ZS01g0239300,0
ZS01g0239400,0
ZS01g0239500,0
ZS01g0239600,0
ZS01g0239700,0
ZS01g0239800,0
ZS01g0239900,0
ZS01g0240000,0
ZS01g0240100,0
ZS01g0240200,0
ZS01g0240300,0
ZS01g0240400,0
ZS01g0240500,0
ZS01g0240600,63.9686
ZS01g0240700,10.3455
ZS01g0240800,11.3781
ZS01g0240900,0
ZS01g0241000,0
ZS01g0241100,0.21165
ZS01g0241200,0
ZS01g0241300,12.4809
ZS01g0241400,0
ZS01g0241500,21.5119
ZS01g0241600,1.436
ZS01g0241700,0
ZS01g0241800,26.3126
ZS01g0241900,0
ZS01g0242000,271.612
ZS01g0242100,0
ZS01g0242200,0
ZS01g0242300,0
ZS01g0242400,0
ZS01g0242500,0
ZS01g0242600,3.78324
ZS01g0242700,0.154446
ZS01g0242800,0
ZS01g0242900,0
ZS01g0243000,0
ZS01g0243100,0.067368
ZS01g0243200,0
ZS01g0243300,0
ZS01g0243400,0
ZS01g0243500,0
ZS01g0243600,0
ZS01g0243700,0
ZS01g0243800,0.028358
ZS01g0243900,0
ZS01g0244000,0
ZS01g0244100,18.9432
ZS01g0244200,0
ZS01g0244300,1.40702
ZS01g0244400,0
ZS01g0244500,0.634817
ZS01g0244600,0
ZS01g0244700,10.8765
ZS01g0244800,0
ZS01g0244900,0
ZS01g0245000,37.1621
ZS01g0245100,6.56133
ZS01g0245200,6.10486
ZS01g0245300,12.0987
ZS01g0245400,130.382
ZS01g0245500,12.2357
ZS01g0245600,13.3749
ZS01g0245700,51.0024
ZS01g0245800,0.114187
ZS01g0245900,4.19274
ZS01g0246000,5.57536
ZS01g0246100,0.0898729
ZS01g0246200,0
ZS01g0246300,8.0616
ZS01g0246400,5.50874
ZS01g0246500,27.9186
ZS01g0246600,0
ZS01g0246700,0.064694
ZS01g0246800,5.17928
ZS01g0246900,0.635598
ZS01g0247000,0
ZS01g0247100,0
ZS01g0247200,0.309796
ZS01g0247300,0
ZS01g0247400,0
ZS01g0247500,0
ZS01g0247600,0
ZS01g0247700,0
ZS01g0247800,1.59809
ZS01g0247900,0
ZS01g0248000,0
ZS01g0248100,0
ZS01g0248200,0
ZS01g0248300,0
ZS01g0248400,0
ZS01g0248500,0
ZS01g0248600,0
ZS01g0248700,0
ZS01g0248800,18.2407
ZS01g0248900,124.052
ZS01g0249000,0.2044
ZS01g0249100,0.258208
ZS01g0249200,36.5383
ZS01g0249300,44.5102
ZS01g0249400,1.73892
ZS01g0249500,0
ZS01g0249600,0
ZS01g0249700,0
ZS01g0249800,0
ZS01g0249900,0.0314016
ZS01g0250000,0
ZS01g0250100,0
ZS01g0250200,0
ZS01g0250300,0
ZS01g0250400,0
ZS01g0250500,0
ZS01g0250600,0
ZS01g0250700,0
ZS01g0250800,0
ZS01g0250900,0
ZS01g0251000,0
ZS01g0251100,0
ZS01g0251200,5.61672
ZS01g0251300,0
ZS01g0251400,0
ZS01g0251500,0
ZS01g0251600,0
ZS01g0251700,1.99483
ZS01g0251800,0
ZS01g0251900,0.09785
ZS01g0252000,0
ZS01g0252100,0.893975
ZS01g0252200,0.500868
ZS01g0252300,0
ZS01g0252400,0
ZS01g0252500,1.08759
ZS01g0252600,23.0373
ZS01g0252700,3.31851
ZS01g0252800,22.5296
ZS01g0252900,70.584
ZS01g0253000,6.87228
ZS01g0253100,26.3259
ZS01g0253200,0
ZS01g0253300,0
ZS01g0253400,0
ZS01g0253500,0
ZS01g0253600,33.7801
ZS01g0253700,0
ZS01g0253800,0
ZS01g0253900,2.4422
ZS01g0254000,0
ZS01g0254100,0
ZS01g0254200,44.9676
ZS01g0254300,0
ZS01g0254400,0
ZS01g0254500,0
ZS01g0254600,0
ZS01g0254700,0
ZS01g0254800,0
ZS01g0254900,0
ZS01g0255000,0
ZS01g0255100,0
ZS01g0255200,0.079094
ZS01g0255300,0
ZS01g0255400,0
ZS01g0255500,0
ZS01g0255600,0
ZS01g0255700,0
ZS01g0255800,0
ZS01g0255900,0
ZS01g0256000,0
ZS01g0256100,0.993403
ZS01g0256200,0.45935
ZS01g0256300,13.2935
ZS01g0256400,0.183055
ZS01g0256500,1.5985
ZS01g0256600,0.467477
ZS01g0256700,0
ZS01g0256800,0
ZS01g0256900,0
ZS01g0257000,0
ZS01g0257100,0
ZS01g0257200,0
ZS01g0257300,0
ZS01g0257400,10.3758
ZS01g0257500,54.9328
ZS01g0257600,0
ZS01g0257700,21.5723
ZS01g0257800,0.514497
ZS01g0257900,0
ZS01g0258000,0
ZS01g0258100,0
ZS01g0258200,0
ZS01g0258300,0
ZS01g0258400,0
ZS01g0258500,0.178874
ZS01g0258600,0.0472536
ZS01g0258700,13.8483
ZS01g0258800,0.856144
ZS01g0258900,0
ZS01g0259000,0
ZS01g0259100,0
ZS01g0259200,4.31853
ZS01g0259300,0
ZS01g0259400,0
ZS01g0259500,0.100576
ZS01g0259600,0
ZS01g0259700,0
ZS01g0259800,0
ZS01g0259900,6.68427
ZS01g0260000,0
ZS01g0260100,0
ZS01g0260200,0
ZS01g0260300,0
ZS01g0260400,1.88123
ZS01g0260500,0
ZS01g0260600,0
ZS01g0260700,13.3023
ZS01g0260800,0
ZS01g0260900,0
ZS01g0261000,0
ZS01g0261100,0
ZS01g0261200,0.042104
ZS01g0261300,0
ZS01g0261400,0
ZS01g0261500,0
ZS01g0261600,0
ZS01g0261700,6.99488
ZS01g0261800,0.172175
ZS01g0261900,0.0588075
ZS01g0262000,0.380279
ZS01g0262100,0.021563
ZS01g0262200,0
ZS01g0262300,0
ZS01g0262400,0
ZS01g0262500,0
ZS01g0262600,0
ZS01g0262700,0
ZS01g0272700,0
ZS01g0272800,0
ZS01g0272900,1.22653
ZS01g0273000,0
ZS01g0273100,0
ZS01g0273200,0
ZS01g0273300,0
ZS01g0273400,0.478488
ZS01g0273500,0
ZS01g0273600,0
ZS01g0273700,0
ZS01g0273800,0
ZS01g0273900,0
ZS01g0274000,0
ZS01g0274100,0
ZS01g0274200,0
ZS01g0274300,0
ZS01g0274400,0
ZS01g0274500,0
ZS01g0274600,0
ZS01g0274700,0
ZS01g0274800,0.276879
ZS01g0274900,0
ZS01g0275000,0
ZS01g0275100,0
ZS01g0275200,0.530815
ZS01g0275300,0
ZS01g0275400,0
ZS01g0275500,0
ZS01g0275600,0
ZS01g0275700,0.064694
ZS01g0275800,0
ZS01g0275900,0.110232
ZS01g0276000,0
ZS01g0276100,0
ZS01g0276200,0
ZS01g0276300,0
ZS01g0276400,0
ZS01g0276500,0
ZS01g0276600,0.29483
ZS01g0276700,0.021612
ZS01g0276800,0
ZS01g0276900,0
ZS01g0277000,0.469772
ZS01g0277100,0.854154
ZS01g0277200,2.92529
ZS01g0277300,0
ZS01g0277400,0
ZS01g0277500,0.0329579
ZS01g0277600,10.4863
ZS01g0277700,0.347758
ZS01g0277800,0
ZS01g0277900,0
ZS01g0278000,0.0171749
ZS01g0278100,0
ZS01g0278200,0
ZS01g0278300,0
ZS01g0278400,0
ZS01g0278500,0
ZS01g0278600,0.0289316
ZS01g0278700,65.5849
ZS01g0278800,146.381
ZS01g0278900,0.0355053
ZS01g0279000,7.09871
ZS01g0279100,1.0428
ZS01g0279200,2.34946
ZS01g0279300,16.5781
ZS01g0279400,0
ZS01g0279500,0.0606757
ZS01g0279600,0
ZS01g0279700,0
ZS01g0279800,0
ZS01g0279900,0.251031
ZS01g0280000,0.0974117
ZS01g0280100,0
ZS01g0280200,0
ZS01g0280300,0
ZS01g0280400,0
ZS01g0280500,15.2265
ZS01g0280600,0.0114103
ZS01g0280700,0
ZS01g0280800,0
ZS01g0280900,2.06021
ZS01g0281000,3.68067
ZS01g0281100,0
ZS01g0281200,13.6127
ZS01g0281300,0
ZS01g0281400,0
ZS01g0281500,1.04311
ZS01g0281600,0
ZS01g0281700,0
ZS01g0281800,0
ZS01g0281900,3.04601
ZS01g0282000,0
ZS01g0282100,0
ZS01g0282200,0
ZS01g0282300,0
ZS01g0282400,0.0997453
ZS01g0282500,0
ZS01g0282600,0
ZS01g0282700,0
ZS01g0282800,0
ZS01g0282900,0.755589
ZS01g0283000,0
ZS01g0283100,0
ZS01g0283200,0
ZS01g0283300,0.87486
ZS01g0283400,1.9057
ZS01g0283500,0
ZS01g0283600,0
ZS01g0283700,13.412
ZS01g0283800,7.06903
ZS01g0283900,0
ZS01g0284000,17.1676
ZS01g0284100,0.104056
ZS01g0284200,12.418
ZS01g0284300,33.5182
ZS01g0284400,0
ZS01g0284500,0
ZS01g0284600,4.8502
ZS01g0284700,0
ZS01g0284800,0
ZS01g0284900,0
ZS01g0285000,0
ZS01g0285100,0
ZS01g0285200,0
ZS01g0285300,0
ZS01g0285400,0
ZS01g0285500,0
ZS01g0285600,66.9704
ZS01g0285700,7.8671
ZS01g0285800,0
ZS01g0285900,0.0490732
ZS01g0286000,0
ZS01g0286100,0
ZS01g0286200,10.2198
ZS01g0286300,2.44039
ZS01g0286400,28.1756
ZS01g0286500,0
ZS01g0286600,0
ZS01g0286700,8.9636
ZS01g0286800,16.3681
ZS01g0286900,71.1892
ZS01g0287000,0.053968
ZS01g0287100,0
ZS01g0287200,0
ZS01g0287300,0
ZS01g0287400,0.0334849
ZS01g0287500,0
ZS01g0287600,0
ZS01g0287700,1.09588
ZS01g0287800,2.59834
ZS01g0287900,0.645101
ZS01g0288000,2.90831
ZS01g0288100,0.168859
ZS01g0288200,1.65403
ZS01g0288300,10.1899
ZS01g0288400,0.060453
ZS01g0288500,1.0998
ZS01g0288600,0.456434
ZS01g0288700,0
ZS01g0288800,0.667809
ZS01g0288900,5.39773
