Annotation1,Annotation2,ChIN,ID
Zm00001d053719,Zm00001d053724,36,34752
Zm00001d053721,Zm00001d053724,36,34753
Zm00001d053722,Zm00001d053724,36,34754
Zm00001d053724,Zm00001d053726,36,34755
Zm00001d053724,Zm00001d053727,36,34756
Zm00001d053725,Zm00001d053726,36,34757
Zm00001d053725,Zm00001d053727,36,34758
Zm00001d053726,Zm00001d053728,36,34759
Zm00001d053727,Zm00001d053728,36,34760
Zm00001d053728,Zm00001d053732,36,34761
Zm00001d053728,Zm00001d053733,36,34762
Zm00001d053728,Zm00001d053734,36,34763
Zm00001d053728,Zm00001d053731,36,34764
Zm00001d053729,Zm00001d053732,36,34765
Zm00001d053729,Zm00001d053733,36,34766
Zm00001d053729,Zm00001d053734,36,34767
Zm00001d053729,Zm00001d053731,36,34768
Zm00001d053728,Zm00001d053735,36,34769
Zm00001d053732,Zm00001d053735,36,34770
Zm00001d053733,Zm00001d053735,36,34771
Zm00001d053734,Zm00001d053735,36,34772
Zm00001d053731,Zm00001d053735,36,34773
Zm00001d053735,Zm00001d053736,36,34774
Zm00001d053739,Zm00001d053743,64,34775
Zm00001d053740,Zm00001d053743,64,34776
Zm00001d053741,Zm00001d053743,64,34777
Zm00001d053739,Zm00001d053745,64,34778
Zm00001d053740,Zm00001d053745,64,34779
Zm00001d053739,Zm00001d053746,64,34780
Zm00001d053740,Zm00001d053746,64,34781
Zm00001d053743,Zm00001d053745,64,34782
Zm00001d053743,Zm00001d053746,64,34783
Zm00001d053745,Zm00001d053747,64,34784
Zm00001d053746,Zm00001d053747,64,34785
Zm00001d053746,Zm00001d053747,64,34786
Zm00001d053745,Zm00001d053748,64,34787
Zm00001d053746,Zm00001d053748,64,34788
Zm00001d053745,Zm00001d053749,64,34789
Zm00001d053746,Zm00001d053749,64,34790
Zm00001d053746,Zm00001d053748,64,34791
Zm00001d053746,Zm00001d053749,64,34792
Zm00001d053747,Zm00001d053748,64,34793
Zm00001d053747,Zm00001d053749,64,34794
Zm00001d053745,Zm00001d053749,64,34795
Zm00001d053746,Zm00001d053749,64,34796
Zm00001d053745,Zm00001d053750,64,34797
Zm00001d053746,Zm00001d053750,64,34798
Zm00001d053747,Zm00001d053749,64,34799
Zm00001d053747,Zm00001d053750,64,34800
Zm00001d053749,Zm00001d053751,64,34801
Zm00001d053750,Zm00001d053751,64,34802
Zm00001d053749,Zm00001d053753,64,34803
Zm00001d053750,Zm00001d053753,64,34804
Zm00001d053751,Zm00001d053753,64,34805
Zm00001d053753,Zm00001d053755,64,34806
Zm00001d053753,Zm00001d053756,64,34807
Zm00001d053753,Zm00001d053754,64,34808
Zm00001d051914,Zm00001d053757,64,34809
Zm00001d053755,Zm00001d053757,64,34810
Zm00001d053756,Zm00001d053757,64,34811
Zm00001d053754,Zm00001d053757,64,34812
Zm00001d053755,Zm00001d053759,64,34813
Zm00001d053756,Zm00001d053759,64,34814
Zm00001d053754,Zm00001d053759,64,34815
Zm00001d053757,Zm00001d053759,64,34816
Zm00001d053079,Zm00001d053760,64,34817
Zm00001d053759,Zm00001d053761,64,34818
Zm00001d053760,Zm00001d053761,64,34819
Zm00001d053757,Zm00001d053762,64,34820
Zm00001d053759,Zm00001d053762,64,34821
Zm00001d053761,Zm00001d053762,64,34822
Zm00001d053763,Zm00001d053765,2,34823
Zm00001d053763,Zm00001d053766,2,34824
Zm00001d053775,Zm00001d053776,5,34825
Zm00001d053776,Zm00001d053778,5,34826
Zm00001d053775,Zm00001d053781,5,34827
Zm00001d053778,Zm00001d053781,5,34828
Zm00001d053778,Zm00001d053782,5,34829
Zm00001d053778,Zm00001d053781,5,34830
Zm00001d053797,Zm00001d053800,6,34831
Zm00001d053798,Zm00001d053800,6,34832
Zm00001d053799,Zm00001d053800,6,34833
Zm00001d053797,Zm00001d053801,6,34834
Zm00001d053798,Zm00001d053801,6,34835
Zm00001d053799,Zm00001d053801,6,34836
Zm00001d053800,Zm00001d053802,6,34837
Zm00001d053801,Zm00001d053802,6,34838
Zm00001d053800,Zm00001d053807,6,34839
Zm00001d053801,Zm00001d053807,6,34840
Zm00001d053800,Zm00001d053808,6,34841
Zm00001d053801,Zm00001d053808,6,34842
Zm00001d053802,Zm00001d053807,6,34843
Zm00001d053802,Zm00001d053808,6,34844
Zm00001d053805,Zm00001d053807,6,34845
Zm00001d053805,Zm00001d053808,6,34846
Zm00001d053813,Zm00001d053816,64,34847
Zm00001d053816,Zm00001d053818,64,34848
Zm00001d053817,Zm00001d053818,64,34849
Zm00001d053818,Zm00001d053819,64,34850
Zm00001d053818,Zm00001d053822,64,34851
Zm00001d053819,Zm00001d053822,64,34852
Zm00001d053818,Zm00001d053824,64,34853
Zm00001d053818,Zm00001d053825,64,34854
Zm00001d053819,Zm00001d053824,64,34855
Zm00001d053819,Zm00001d053825,64,34856
Zm00001d053822,Zm00001d053824,64,34857
Zm00001d053822,Zm00001d053825,64,34858
Zm00001d053822,Zm00001d053826,64,34859
Zm00001d053824,Zm00001d053826,64,34860
Zm00001d053825,Zm00001d053826,64,34861
Zm00001d053828,Zm00001d053830,1,34862
Zm00001d053828,Zm00001d053831,1,34863
Zm00001d053828,Zm00001d053829,1,34864
Zm00001d053834,Zm00001d053838,24,34865
Zm00001d053835,Zm00001d053838,24,34866
Zm00001d053836,Zm00001d053838,24,34867
Zm00001d053834,Zm00001d053841,24,34868
Zm00001d053835,Zm00001d053841,24,34869
Zm00001d053836,Zm00001d053841,24,34870
Zm00001d053834,Zm00001d053842,24,34871
Zm00001d053835,Zm00001d053842,24,34872
Zm00001d053836,Zm00001d053842,24,34873
Zm00001d053834,Zm00001d053839,24,34874
Zm00001d053835,Zm00001d053839,24,34875
Zm00001d053836,Zm00001d053839,24,34876
Zm00001d053838,Zm00001d053843,24,34877
Zm00001d053841,Zm00001d053843,24,34878
Zm00001d053842,Zm00001d053843,24,34879
Zm00001d053839,Zm00001d053843,24,34880
Zm00001d053838,Zm00001d053844,24,34881
Zm00001d053841,Zm00001d053844,24,34882
Zm00001d053842,Zm00001d053844,24,34883
Zm00001d053839,Zm00001d053844,24,34884
Zm00001d053838,Zm00001d053845,24,34885
Zm00001d053841,Zm00001d053845,24,34886
Zm00001d053842,Zm00001d053845,24,34887
Zm00001d053839,Zm00001d053845,24,34888
Zm00001d053838,Zm00001d053843,24,34889
Zm00001d053841,Zm00001d053843,24,34890
Zm00001d053842,Zm00001d053843,24,34891
Zm00001d053839,Zm00001d053843,24,34892
Zm00001d053838,Zm00001d053844,24,34893
Zm00001d053841,Zm00001d053844,24,34894
Zm00001d053842,Zm00001d053844,24,34895
Zm00001d053839,Zm00001d053844,24,34896
Zm00001d053838,Zm00001d053848,24,34897
Zm00001d053841,Zm00001d053848,24,34898
Zm00001d053842,Zm00001d053848,24,34899
Zm00001d053839,Zm00001d053848,24,34900
Zm00001d053838,Zm00001d053846,24,34901
Zm00001d053841,Zm00001d053846,24,34902
Zm00001d053842,Zm00001d053846,24,34903
Zm00001d053839,Zm00001d053846,24,34904
Zm00001d053843,Zm00001d053848,24,34905
Zm00001d053844,Zm00001d053848,24,34906
Zm00001d053845,Zm00001d053848,24,34907
Zm00001d053843,Zm00001d053846,24,34908
Zm00001d053844,Zm00001d053846,24,34909
Zm00001d053845,Zm00001d053846,24,34910
Zm00001d053843,Zm00001d053848,24,34911
Zm00001d053844,Zm00001d053848,24,34912
Zm00001d053843,Zm00001d053846,24,34913
Zm00001d053844,Zm00001d053846,24,34914
Zm00001d053848,Zm00001d053850,24,34915
Zm00001d053846,Zm00001d053850,24,34916
Zm00001d053838,Zm00001d053851,24,34917
Zm00001d053841,Zm00001d053851,24,34918
Zm00001d053842,Zm00001d053851,24,34919
Zm00001d053839,Zm00001d053851,24,34920
Zm00001d053838,Zm00001d053852,24,34921
Zm00001d053841,Zm00001d053852,24,34922
Zm00001d053842,Zm00001d053852,24,34923
Zm00001d053839,Zm00001d053852,24,34924
Zm00001d053838,Zm00001d053853,24,34925
Zm00001d053841,Zm00001d053853,24,34926
Zm00001d053842,Zm00001d053853,24,34927
Zm00001d053839,Zm00001d053853,24,34928
Zm00001d053843,Zm00001d053851,24,34929
Zm00001d053844,Zm00001d053851,24,34930
Zm00001d053843,Zm00001d053852,24,34931
Zm00001d053844,Zm00001d053852,24,34932
Zm00001d053843,Zm00001d053853,24,34933
Zm00001d053844,Zm00001d053853,24,34934
Zm00001d053848,Zm00001d053851,24,34935
Zm00001d053846,Zm00001d053851,24,34936
Zm00001d053848,Zm00001d053852,24,34937
Zm00001d053846,Zm00001d053852,24,34938
Zm00001d053848,Zm00001d053853,24,34939
Zm00001d053846,Zm00001d053853,24,34940
Zm00001d053855,Zm00001d053857,24,34941
Zm00001d053856,Zm00001d053857,24,34942
Zm00001d053857,Zm00001d053858,24,34943
Zm00001d053857,Zm00001d053859,24,34944
Zm00001d053857,Zm00001d053860,24,34945
Zm00001d053858,Zm00001d053861,24,34946
Zm00001d053859,Zm00001d053861,24,34947
Zm00001d053860,Zm00001d053861,24,34948
Zm00001d053858,Zm00001d053862,24,34949
Zm00001d053859,Zm00001d053862,24,34950
Zm00001d053860,Zm00001d053862,24,34951
Zm00001d053858,Zm00001d053863,24,34952
Zm00001d053859,Zm00001d053863,24,34953
Zm00001d053860,Zm00001d053863,24,34954
Zm00001d053858,Zm00001d053864,24,34955
Zm00001d053859,Zm00001d053864,24,34956
Zm00001d053860,Zm00001d053864,24,34957
Zm00001d053858,Zm00001d053865,24,34958
Zm00001d053859,Zm00001d053865,24,34959
Zm00001d053860,Zm00001d053865,24,34960
Zm00001d053858,Zm00001d053867,24,34961
Zm00001d053859,Zm00001d053867,24,34962
Zm00001d053860,Zm00001d053867,24,34963
Zm00001d053858,Zm00001d053868,24,34964
Zm00001d053859,Zm00001d053868,24,34965
Zm00001d053860,Zm00001d053868,24,34966
Zm00001d053858,Zm00001d053866,24,34967
Zm00001d053859,Zm00001d053866,24,34968
Zm00001d053860,Zm00001d053866,24,34969
Zm00001d053861,Zm00001d053864,24,34970
Zm00001d053862,Zm00001d053864,24,34971
Zm00001d053863,Zm00001d053864,24,34972
Zm00001d053861,Zm00001d053865,24,34973
Zm00001d053862,Zm00001d053865,24,34974
Zm00001d053863,Zm00001d053865,24,34975
Zm00001d053861,Zm00001d053867,24,34976
Zm00001d053862,Zm00001d053867,24,34977
Zm00001d053863,Zm00001d053867,24,34978
Zm00001d053861,Zm00001d053868,24,34979
Zm00001d053862,Zm00001d053868,24,34980
Zm00001d053863,Zm00001d053868,24,34981
Zm00001d053861,Zm00001d053866,24,34982
Zm00001d053862,Zm00001d053866,24,34983
Zm00001d053863,Zm00001d053866,24,34984
Zm00001d053861,Zm00001d053873,24,34985
Zm00001d053862,Zm00001d053873,24,34986
Zm00001d053863,Zm00001d053873,24,34987
Zm00001d053861,Zm00001d053872,24,34988
Zm00001d053862,Zm00001d053872,24,34989
Zm00001d053863,Zm00001d053872,24,34990
Zm00001d053864,Zm00001d053873,24,34991
Zm00001d053865,Zm00001d053873,24,34992
Zm00001d053867,Zm00001d053873,24,34993
Zm00001d053868,Zm00001d053873,24,34994
Zm00001d053866,Zm00001d053873,24,34995
Zm00001d053864,Zm00001d053872,24,34996
Zm00001d053865,Zm00001d053872,24,34997
Zm00001d053867,Zm00001d053872,24,34998
Zm00001d053868,Zm00001d053872,24,34999
Zm00001d053866,Zm00001d053872,24,35000
Zm00001d053873,Zm00001d053874,24,35001
Zm00001d053872,Zm00001d053874,24,35002
Zm00001d053873,Zm00001d053876,24,35003
Zm00001d053872,Zm00001d053876,24,35004
Zm00001d053882,Zm00001d053885,5,35005
Zm00001d053883,Zm00001d053885,5,35006
Zm00001d053885,Zm00001d053885,5,35007
Zm00001d053884,Zm00001d053885,5,35008
Zm00001d053882,Zm00001d053886,5,35009
Zm00001d053883,Zm00001d053886,5,35010
Zm00001d053885,Zm00001d053886,5,35011
Zm00001d053884,Zm00001d053886,5,35012
Zm00001d053882,Zm00001d053887,5,35013
Zm00001d053883,Zm00001d053887,5,35014
Zm00001d053885,Zm00001d053887,5,35015
Zm00001d053884,Zm00001d053887,5,35016
Zm00001d053885,Zm00001d053886,5,35017
Zm00001d053885,Zm00001d053887,5,35018
Zm00001d053886,Zm00001d053889,5,35019
Zm00001d053887,Zm00001d053889,5,35020
Zm00001d053886,Zm00001d053890,5,35021
Zm00001d053887,Zm00001d053890,5,35022
Zm00001d053894,Zm00001d053895,49,35023
Zm00001d053895,Zm00001d053899,49,35024
Zm00001d053895,Zm00001d053901,49,35025
Zm00001d053895,Zm00001d053900,49,35026
Zm00001d053897,Zm00001d053899,49,35027
Zm00001d053897,Zm00001d053901,49,35028
Zm00001d053897,Zm00001d053900,49,35029
Zm00001d053899,Zm00001d053908,49,35030
Zm00001d053901,Zm00001d053908,49,35031
Zm00001d053900,Zm00001d053908,49,35032
Zm00001d053899,Zm00001d053909,49,35033
Zm00001d053901,Zm00001d053909,49,35034
Zm00001d053900,Zm00001d053909,49,35035
Zm00001d053909,Zm00001d053910,49,35036
Zm00001d053909,Zm00001d053911,49,35037
Zm00001d053910,Zm00001d053913,49,35038
Zm00001d053911,Zm00001d053913,49,35039
Zm00001d053910,Zm00001d053917,49,35040
Zm00001d053911,Zm00001d053917,49,35041
Zm00001d053910,Zm00001d053918,49,35042
Zm00001d053911,Zm00001d053918,49,35043
Zm00001d053910,Zm00001d053916,49,35044
Zm00001d053911,Zm00001d053916,49,35045
Zm00001d053917,Zm00001d053919,49,35046
Zm00001d053918,Zm00001d053919,49,35047
Zm00001d053916,Zm00001d053919,49,35048
Zm00001d053917,Zm00001d053923,49,35049
Zm00001d053918,Zm00001d053923,49,35050
Zm00001d053916,Zm00001d053923,49,35051
Zm00001d053919,Zm00001d053923,49,35052
Zm00001d053923,Zm00001d053925,49,35053
Zm00001d053923,Zm00001d053926,49,35054
Zm00001d053925,Zm00001d053928,49,35055
Zm00001d053926,Zm00001d053928,49,35056
Zm00001d053925,Zm00001d053927,49,35057
Zm00001d053926,Zm00001d053927,49,35058
Zm00001d053928,Zm00001d053930,49,35059
Zm00001d053927,Zm00001d053930,49,35060
Zm00001d053928,Zm00001d053932,49,35061
Zm00001d053927,Zm00001d053932,49,35062
Zm00001d053928,Zm00001d053931,49,35063
Zm00001d053927,Zm00001d053931,49,35064
Zm00001d053930,Zm00001d053933,49,35065
Zm00001d053932,Zm00001d053933,49,35066
Zm00001d053931,Zm00001d053933,49,35067
Zm00001d053928,Zm00001d053935,49,35068
Zm00001d053927,Zm00001d053935,49,35069
Zm00001d053930,Zm00001d053935,49,35070
Zm00001d053932,Zm00001d053935,49,35071
Zm00001d053931,Zm00001d053935,49,35072
Zm00001d050018,Zm00001d053936,49,35073
Zm00001d050018,Zm00001d053938,49,35074
Zm00001d050018,Zm00001d053939,49,35075
Zm00001d053952,Zm00001d053956,49,35076
Zm00001d053952,Zm00001d053957,49,35077
Zm00001d053952,Zm00001d053954,49,35078
Zm00001d053955,Zm00001d053956,49,35079
Zm00001d053953,Zm00001d053956,49,35080
Zm00001d053955,Zm00001d053957,49,35081
Zm00001d053953,Zm00001d053957,49,35082
Zm00001d053955,Zm00001d053954,49,35083
Zm00001d053953,Zm00001d053954,49,35084
Zm00001d053956,Zm00001d053960,49,35085
Zm00001d053957,Zm00001d053960,49,35086
Zm00001d053954,Zm00001d053960,49,35087
Zm00001d053960,Zm00001d053962,49,35088
Zm00001d053960,Zm00001d053963,49,35089
Zm00001d053962,Zm00001d053965,49,35090
Zm00001d053963,Zm00001d053965,49,35091
Zm00001d053962,Zm00001d053966,49,35092
Zm00001d053963,Zm00001d053966,49,35093
Zm00001d053964,Zm00001d053965,49,35094
Zm00001d053964,Zm00001d053966,49,35095
Zm00001d053962,Zm00001d053968,49,35096
Zm00001d053963,Zm00001d053968,49,35097
Zm00001d053962,Zm00001d053967,49,35098
Zm00001d053963,Zm00001d053967,49,35099
Zm00001d053964,Zm00001d053968,49,35100
Zm00001d053964,Zm00001d053967,49,35101
Zm00001d053962,Zm00001d053968,49,35102
Zm00001d053963,Zm00001d053968,49,35103
Zm00001d053962,Zm00001d053970,49,35104
Zm00001d053963,Zm00001d053970,49,35105
Zm00001d053962,Zm00001d053969,49,35106
Zm00001d053963,Zm00001d053969,49,35107
Zm00001d050017,Zm00001d053974,49,35108
Zm00001d050017,Zm00001d053975,49,35109
Zm00001d050017,Zm00001d053972,49,35110
Zm00001d053968,Zm00001d053974,49,35111
Zm00001d053967,Zm00001d053974,49,35112
Zm00001d053968,Zm00001d053975,49,35113
Zm00001d053967,Zm00001d053975,49,35114
Zm00001d053968,Zm00001d053972,49,35115
Zm00001d053967,Zm00001d053972,49,35116
Zm00001d053968,Zm00001d053974,49,35117
Zm00001d053970,Zm00001d053974,49,35118
Zm00001d053969,Zm00001d053974,49,35119
Zm00001d053968,Zm00001d053975,49,35120
Zm00001d053970,Zm00001d053975,49,35121
Zm00001d053969,Zm00001d053975,49,35122
Zm00001d053968,Zm00001d053972,49,35123
Zm00001d053970,Zm00001d053972,49,35124
Zm00001d053969,Zm00001d053972,49,35125
Zm00001d053974,Zm00001d053976,49,35126
Zm00001d053975,Zm00001d053976,49,35127
Zm00001d053972,Zm00001d053976,49,35128
Zm00001d053974,Zm00001d053977,49,35129
Zm00001d053975,Zm00001d053977,49,35130
Zm00001d053972,Zm00001d053977,49,35131
Zm00001d053974,Zm00001d053978,49,35132
Zm00001d053975,Zm00001d053978,49,35133
Zm00001d053972,Zm00001d053978,49,35134
Zm00001d053974,Zm00001d053979,49,35135
Zm00001d053975,Zm00001d053979,49,35136
Zm00001d053972,Zm00001d053979,49,35137
Zm00001d053974,Zm00001d053980,49,35138
Zm00001d053975,Zm00001d053980,49,35139
Zm00001d053972,Zm00001d053980,49,35140
Zm00001d053976,Zm00001d053981,49,35141
Zm00001d053977,Zm00001d053981,49,35142
Zm00001d053978,Zm00001d053981,49,35143
Zm00001d053979,Zm00001d053981,49,35144
Zm00001d053980,Zm00001d053981,49,35145
Zm00001d053976,Zm00001d053982,49,35146
Zm00001d053977,Zm00001d053982,49,35147
Zm00001d053978,Zm00001d053982,49,35148
Zm00001d053979,Zm00001d053982,49,35149
Zm00001d053980,Zm00001d053982,49,35150
Zm00001d053981,Zm00001d053983,49,35151
Zm00001d053982,Zm00001d053983,49,35152
Zm00001d053981,Zm00001d053984,49,35153
Zm00001d053982,Zm00001d053984,49,35154
Zm00001d053981,Zm00001d053985,49,35155
Zm00001d053982,Zm00001d053985,49,35156
Zm00001d053981,Zm00001d053986,49,35157
Zm00001d053982,Zm00001d053986,49,35158
Zm00001d053981,Zm00001d053987,49,35159
Zm00001d053982,Zm00001d053987,49,35160
Zm00001d053983,Zm00001d053985,49,35161
Zm00001d053984,Zm00001d053985,49,35162
Zm00001d053983,Zm00001d053986,49,35163
Zm00001d053984,Zm00001d053986,49,35164
Zm00001d053983,Zm00001d053987,49,35165
Zm00001d053984,Zm00001d053987,49,35166
Zm00001d053985,Zm00001d053989,49,35167
Zm00001d053986,Zm00001d053989,49,35168
Zm00001d053987,Zm00001d053989,49,35169
Zm00001d053988,Zm00001d053989,49,35170
Zm00001d053989,Zm00001d053993,49,35171
Zm00001d053989,Zm00001d053994,49,35172
Zm00001d053995,Zm00001d053996,8,35173
Zm00001d053995,Zm00001d053997,8,35174
Zm00001d053995,Zm00001d053998,8,35175
Zm00001d053996,Zm00001d054001,8,35176
Zm00001d053997,Zm00001d054001,8,35177
Zm00001d053998,Zm00001d054001,8,35178
Zm00001d053996,Zm00001d053999,8,35179
Zm00001d053997,Zm00001d053999,8,35180
Zm00001d053998,Zm00001d053999,8,35181
Zm00001d053996,Zm00001d054000,8,35182
Zm00001d053997,Zm00001d054000,8,35183
Zm00001d053998,Zm00001d054000,8,35184
Zm00001d053996,Zm00001d054002,8,35185
Zm00001d053997,Zm00001d054002,8,35186
Zm00001d053998,Zm00001d054002,8,35187
Zm00001d054002,Zm00001d054003,8,35188
Zm00001d054003,Zm00001d054004,8,35189
Zm00001d054003,Zm00001d054005,8,35190
Zm00001d054009,Zm00001d054012,17,35191
Zm00001d054011,Zm00001d054012,17,35192
Zm00001d054010,Zm00001d054012,17,35193
Zm00001d054009,Zm00001d054013,17,35194
Zm00001d054011,Zm00001d054013,17,35195
Zm00001d054010,Zm00001d054013,17,35196
Zm00001d054009,Zm00001d054014,17,35197
Zm00001d054011,Zm00001d054014,17,35198
Zm00001d054010,Zm00001d054014,17,35199
Zm00001d054012,Zm00001d054013,17,35200
Zm00001d054012,Zm00001d054014,17,35201
Zm00001d054013,Zm00001d054015,17,35202
Zm00001d054014,Zm00001d054015,17,35203
Zm00001d054013,Zm00001d054016,17,35204
Zm00001d054014,Zm00001d054016,17,35205
Zm00001d054015,Zm00001d054017,17,35206
Zm00001d054016,Zm00001d054032,17,35207
Zm00001d054016,Zm00001d054033,17,35208
Zm00001d054016,Zm00001d054034,17,35209
Zm00001d054017,Zm00001d054032,17,35210
Zm00001d052295,Zm00001d054037,17,35211
Zm00001d054032,Zm00001d054037,17,35212
Zm00001d054033,Zm00001d054037,17,35213
Zm00001d054034,Zm00001d054037,17,35214
Zm00001d054032,Zm00001d054038,17,35215
Zm00001d054033,Zm00001d054038,17,35216
Zm00001d054034,Zm00001d054038,17,35217
Zm00001d054032,Zm00001d054039,17,35218
Zm00001d054033,Zm00001d054039,17,35219
Zm00001d054034,Zm00001d054039,17,35220
Zm00001d054032,Zm00001d054041,17,35221
Zm00001d054033,Zm00001d054041,17,35222
Zm00001d054034,Zm00001d054041,17,35223
Zm00001d054032,Zm00001d054042,17,35224
Zm00001d054033,Zm00001d054042,17,35225
Zm00001d054034,Zm00001d054042,17,35226
Zm00001d054032,Zm00001d054043,17,35227
Zm00001d054033,Zm00001d054043,17,35228
Zm00001d054034,Zm00001d054043,17,35229
Zm00001d054037,Zm00001d054038,17,35230
Zm00001d054037,Zm00001d054039,17,35231
Zm00001d054037,Zm00001d054041,17,35232
Zm00001d054037,Zm00001d054042,17,35233
Zm00001d054037,Zm00001d054043,17,35234
Zm00001d054038,Zm00001d054044,17,35235
Zm00001d054039,Zm00001d054044,17,35236
Zm00001d054041,Zm00001d054044,17,35237
Zm00001d054042,Zm00001d054044,17,35238
Zm00001d054043,Zm00001d054044,17,35239
Zm00001d054038,Zm00001d054047,17,35240
Zm00001d054039,Zm00001d054047,17,35241
Zm00001d054041,Zm00001d054047,17,35242
Zm00001d054042,Zm00001d054047,17,35243
Zm00001d054043,Zm00001d054047,17,35244
Zm00001d054038,Zm00001d054046,17,35245
Zm00001d054039,Zm00001d054046,17,35246
Zm00001d054041,Zm00001d054046,17,35247
Zm00001d054042,Zm00001d054046,17,35248
Zm00001d054043,Zm00001d054046,17,35249
Zm00001d053518,Zm00001d054054,2,35250
Zm00001d054055,Zm00001d054060,1,35251
Zm00001d054056,Zm00001d054060,1,35252
Zm00001d054057,Zm00001d054060,1,35253
Zm00001d054062,Zm00001d054065,28,35254
Zm00001d054062,Zm00001d054066,28,35255
Zm00001d054065,Zm00001d054069,28,35256
Zm00001d054066,Zm00001d054069,28,35257
Zm00001d054067,Zm00001d054069,28,35258
Zm00001d054065,Zm00001d054070,28,35259
Zm00001d054066,Zm00001d054070,28,35260
Zm00001d054065,Zm00001d054072,28,35261
Zm00001d054066,Zm00001d054072,28,35262
Zm00001d054065,Zm00001d054071,28,35263
Zm00001d054066,Zm00001d054071,28,35264
Zm00001d054070,Zm00001d054072,28,35265
Zm00001d054070,Zm00001d054071,28,35266
Zm00001d054072,Zm00001d054075,28,35267
Zm00001d054071,Zm00001d054075,28,35268
Zm00001d054072,Zm00001d054076,28,35269
Zm00001d054071,Zm00001d054076,28,35270
Zm00001d054072,Zm00001d054077,28,35271
Zm00001d054071,Zm00001d054077,28,35272
Zm00001d054072,Zm00001d054074,28,35273
Zm00001d054071,Zm00001d054074,28,35274
Zm00001d054072,Zm00001d054078,28,35275
Zm00001d054071,Zm00001d054078,28,35276
Zm00001d054075,Zm00001d054079,28,35277
Zm00001d054076,Zm00001d054079,28,35278
Zm00001d054077,Zm00001d054079,28,35279
